Id,index,Latitude_and_Longitude
8908,高雄市鳳山區國泰路一段99號,"('22.613268', '120.358816')"
8916,台北市敦化南路二段105號16樓,"('25.028481', '121.54912')"
8917,新北市土城區中華路2段221號,"('24.973188', '121.437897')"
8921,新北市土城區中央路1段365巷7號3樓,"('24.980743', '121.444251')"
8923,台北市萬華區和平西路3段240號1至7樓,"('25.035205', '121.495962')"
8924,屏東縣內埔鄉豐田村建富路8號,"('22.641827', '120.547746')"
8927,新北市板橋區新海路137號,"('25.023391', '121.460609')"
8928,高雄市大寮區光明路一段121巷53號,"('22.563248', '120.413673')"
8929,台北市中正區忠孝東路2段130號2樓之3,"('25.042416', '121.531765')"
8930,台南市官田區二鎮里工業路九號,"('23.206508', '120.323067')"
8931,桃園市大園區北港里14鄰潮音北路276號,"('25.078066', '121.1770324')"
8932,台北市內湖區洲子街196號7樓,"('25.081468', '121.566267')"
8933,台中市梧棲區港埠路一段497號,"('24.232902', '120.52799')"
8934,台北市信義區信義路四段460號19樓之1,"('25.032836', '121.558761')"
8935,台中市潭子區豐興路二段龍興巷23-6號,"('24.216941', '120.727193')"
8936,屏東縣新園鄉媽祖路400號,"('22.516108', '120.445497')"
8937,嘉義縣義竹鄉義竹工業區義工二路二號,"('23.33622893', '120.24321539')"
8938,高雄市小港區中林路26號,"('22.536737', '120.365887')"
8941,台北市內湖區瑞光路298號9樓,"('25.076394', '121.57459')"
8942,台南市歸仁區中山路一段411號7樓,"('22.965933', '120.300078')"
911613,8 Wilkie Road #03-01 Wilkie Edge Singapore,"('23.975744', '120.979772')"
9949,新北市永和區成功路一段80號22樓,"('25.003327', '121.526759')"
9950,台南市711歸仁區中正南路二段1號,"('23.04734687', '120.18478139')"
9951,台南市永康區王行里16鄰永科五路6號,"('23.04005209', '120.280168')"
9960,高雄市苓雅區海邊路29號2樓,"('22.615864', '120.293041')"
9962,高雄市永安區永工十路2號,"('22.813248', '120.248939')"
