,id,Locate,Latitude,Longitude,Price_Plus,Price_Negative
734,981q,臺北市,25.0169639,121.226186,249.68129310344827,-254.60481481481486
735,981r,屏東縣,22.3912447,120.0679491,611.5759677419356,-590.2526506024096
736,981y,臺南市,23.1229948,120.1312983,333.6080985915494,-480.6366346153846
737,981z,新竹市,24.7835529,120.9316641,169.25095238095238,-215.55619999999996
738,9822,新北市,24.9869053,121.3645974,233.12162499999994,-388.06325
739,9824,臺中市,24.2204731,120.675682,230.98839285714283,-353.2420588235294
740,9825,臺南市,23.1229948,120.1312983,292.78144230769226,-338.85010416666677
741,9829,臺南市,23.1229948,120.1312983,219.53247663551403,-263.8767213114754
742,982A,宜蘭縣,25.0362375,121.8489444,189.59196078431378,-206.5288235294117
743,982B,高雄市,22.7955626,120.3328973,291.47967499999993,-294.74045774647897
744,982C,高雄市,22.7955626,120.3328973,505.7243567251464,-729.8743697478993
745,982F,臺北市,25.0169639,121.226186,1103.5292857142856,-1163.3921428571427
746,9831,高雄市,22.7955626,120.3328973,510.53898963730535,-918.7844607843138
747,9833,臺北市,25.0169639,121.226186,421.7801960784314,-507.79357142857145
748,9834,桃園市,24.8545491,120.9519931,289.2461061946903,-388.38239436619716
749,9835,彰化縣,23.992187,120.323067,205.5171875,-254.54390625
750,9837,雲林縣,23.6745746,120.2945059,245.43583333333333,-337.9523170731708
751,9838,臺中市,24.2204731,120.675682,356.41629310344837,-329.3651282051281
752,983B,臺南市,23.1229948,120.1312983,334.5977777777777,-305.6864444444445
753,983G,新北市,24.9869053,121.3645974,237.75401785714288,-253.5817567567568
754,983K,臺南市,23.1229948,120.1312983,173.63260000000002,-183.86249999999998
755,983M,臺北市,25.0169639,121.226186,288.66307692307697,-353.1630681818182
756,983N,臺北市,25.0169639,121.226186,203.0566129032258,-231.80204545454544
757,983U,苗栗縣,24.5151718,120.6615375,252.47249999999997,-281.0043939393939
758,983V,苗栗縣,24.5151718,120.6615375,195.62782051282048,-255.57064516129037
759,983W,臺中市,24.2204731,120.675682,202.1592261904763,-210.88208333333333
760,983Z,高雄市,22.7955626,120.3328973,264.1158,-271.83515151515155
761,983f,新竹縣,24.6873144,120.8920136,179.03145161290323,-196.20027777777779
762,983i,臺中市,24.2204731,120.675682,237.43684466019417,-327.75611111111107
763,983j,臺北市,25.0169639,121.226186,261.1415816326531,-213.7388815789474
764,984C,新北市,24.9869053,121.3645974,196.95380434782612,-243.50130136986314
765,984E,新北市,24.9869053,121.3645974,346.1824285714286,-467.0535000000001
766,984H,臺北市,25.0169639,121.226186,201.71975806451607,-188.88457142857143
767,984K,臺北市,25.0169639,121.226186,223.5787499999999,-230.85647368421047
768,9852,臺北市,25.0169639,121.226186,244.7485500000001,-302.3381428571428
769,9853,臺中市,24.2204731,120.675682,375.7814084507042,-526.1354
770,9854,臺中市,24.2204731,120.675682,230.8440909090909,-353.3043220338984
771,9856,花蓮縣,23.8790869,121.3989973,196.98924657534238,-248.33446428571432
772,9857,新北市,24.9869053,121.3645974,307.82543650793644,-343.65719178082185
773,9858,桃園市,24.8545491,120.9519931,285.63486666666665,-341.75106796116506
774,9859,新竹市,24.7835529,120.9316641,278.88289285714285,-257.4757870370371
775,985C,高雄市,22.7955626,120.3328973,660.2360887096771,-836.3168041237107
776,9862,臺北市,25.0169639,121.226186,504.1951249999999,-658.4325316455695
777,9863,臺北市,25.0169639,121.226186,446.44796296296306,-436.77037500000006
778,9867,臺北市,25.0169639,121.226186,249.5077536231884,-315.83606557377044
779,9868,臺中市,24.2204731,120.675682,234.25283783783783,-308.3632432432433
780,9869,新北市,24.9869053,121.3645974,436.95306249999993,-511.0615151515151
781,986K,基隆市,25.1240308,121.6475836,336.41059322033897,-335.1760204081634
782,9871,臺北市,25.0169639,121.226186,586.0689839572192,-737.2966406249996
783,9872,臺北市,25.0169639,121.226186,306.6285514018691,-724.4528947368422
784,9873,臺北市,25.0169639,121.226186,335.24929687499986,-547.4694871794873
785,9874,新北市,24.9869053,121.3645974,260.8327848101266,-260.47010638297877
786,9875,新北市,24.9869053,121.3645974,203.1136413043478,-230.55226415094344
787,9878,臺南市,23.1229948,120.1312983,485.2389473684211,-994.3307575757576
788,9879,新北市,24.9869053,121.3645974,269.95587837837826,-448.9183333333335
789,987A,桃園市,24.8545491,120.9519931,214.81932432432433,-243.62913461538466
790,9884,雲林縣,23.6745746,120.2945059,185.17729508196726,-246.61264705882354
791,9888,新北市,24.9869053,121.3645974,198.31341463414634,-290.50437500000004
792,9889,彰化縣,23.992187,120.323067,241.76518867924526,-294.92318181818183
793,988B,桃園市,24.8545491,120.9519931,222.53458333333336,-250.0479166666667
794,988C,新北市,24.9869053,121.3645974,316.82342105263155,-389.5900000000001
795,988V,桃園市,24.8545491,120.9519931,153.375,0
796,9891,新北市,24.9869053,121.3645974,211.69335714285717,-242.1876923076923
797,9892,屏東縣,22.3912447,120.0679491,227.77796874999999,-236.26439024390245
798,9893,臺北市,25.0169639,121.226186,289.71365384615376,-369.6911363636363
799,9894,桃園市,24.8545491,120.9519931,332.8955747126436,-439.69065217391307
800,9896,臺南市,23.1229948,120.1312983,340.5507727272727,-318.1379487179488
801,9897,新北市,24.9869053,121.3645974,258.87568965517244,-273.86239130434785
802,9898,新北市,24.9869053,121.3645974,253.27683333333323,-317.26928571428573
803,9899,新北市,24.9869053,121.3645974,175.7767307692308,-201.2067045454545
804,989A,臺北市,25.0169639,121.226186,419.3098684210528,-495.02008196721323
805,989B,臺中市,24.2204731,120.675682,275.1145454545456,-339.80523076923083
806,989C,新北市,24.9869053,121.3645974,221.36119565217382,-269.2335344827586
807,989D,高雄市,22.7955626,120.3328973,379.37678160919523,-345.5438607594937
808,989E,南投縣,23.8412218,120.7023258,213.61076923076922,-236.95486842105274
809,989F,高雄市,22.7955626,120.3328973,289.78075163398705,-343.0006880733945
810,989G,臺北市,25.0169639,121.226186,282.82623711340204,-279.0065000000001
811,989I,新北市,24.9869053,121.3645974,261.9525000000001,-320.29951388888884
812,989J,彰化縣,23.992187,120.323067,380.57500000000005,-427.89589285714294
813,989L,桃園市,24.8545491,120.9519931,325.2269277108433,-227.71330357142855
814,989N,臺北市,25.0169639,121.226186,307.48249999999996,-398.89815789473687
815,989P,臺北市,25.0169639,121.226186,300.2459166666666,-352.22575757575765
816,989Q,新北市,24.9869053,121.3645974,321.8087254901959,-335.665988372093
817,989S,彰化縣,23.992187,120.323067,205.84977941176464,-263.0579761904762
818,989U,臺中市,24.2204731,120.675682,237.8458783783784,-305.48182926829276
819,989V,新北市,24.9869053,121.3645974,304.40277777777777,-328.05136363636365
820,989W,臺中市,24.2204731,120.675682,196.77240740740737,-199.345606060606
821,989X,臺北市,25.0169639,121.226186,392.4212195121952,-396.9449090909091
822,989Y,基隆市,25.1240308,121.6475836,200.27679245283016,-214.01976190476185
823,989Z,高雄市,22.7955626,120.3328973,262.1049615384616,-347.1767045454544
824,989a,苗栗縣,24.5151718,120.6615375,419.3098684210528,-495.02008196721323
825,989d,臺中市,24.2204731,120.675682,379.37678160919523,-345.5438607594937
826,989e,新北市,24.9869053,121.3645974,213.61076923076922,-236.95486842105274
827,989f,屏東縣,22.3912447,120.0679491,289.78075163398705,-343.0006880733945
828,989g,嘉義市,23.4790323,120.4142769,282.82623711340204,-279.0065000000001
829,989j,新北市,24.9869053,121.3645974,380.57500000000005,-427.89589285714294
830,989k,臺北市,25.0169639,121.226186,211.84833333333341,-297.28662162162163
831,989m,臺北市,25.0169639,121.226186,493.0091111111109,-413.9398333333333
832,989z,臺北市,25.0169639,121.226186,262.1049615384616,-347.1767045454544
833,9A00,臺北市,25.0169639,121.226186,2077.93478448276,-1494.1883902439022
834,9A61,高雄市,22.7955626,120.3328973,253.4914864864865,-250.1208653846153
835,9A69,屏東縣,22.3912447,120.0679491,221.11249999999995,-266.09625
836,9A79,南投縣,23.8412218,120.7023258,315.0810526315789,-238.02823529411765
837,9A88,臺北市,25.0169639,121.226186,0.0,0.0
838,9A89,臺北市,25.0169639,121.226186,182.625,-150.25
839,9A8F,臺北市,25.0169639,121.226186,228.52873417721514,-279.9493292682927
840,9A91,臺北市,25.0169639,121.226186,340.24632812499993,-399.65906249999995
841,9A92,臺北市,25.0169639,121.226186,402.2793478260869,-444.9932608695653
842,9A96,臺北市,25.0169639,121.226186,243.12019736842097,-310.1009433962264
843,9A97,新竹市,24.7835529,120.9316641,210.03962962962973,-325.81373239436624
844,9A98,桃園市,24.8545491,120.9519931,268.9715254237288,-372.0001388888889
845,9A99,桃園市,24.8545491,120.9519931,250.4804651162791,-395.30199999999996
846,9A9A,宜蘭縣,25.0362375,121.8489444,212.1704166666667,-192.98384615384612
847,9A9B,新北市,24.9869053,121.3645974,423.6387142857143,-444.14107142857137
848,9A9C,彰化縣,23.992187,120.323067,250.5866379310345,-315.83351063829787
849,9A9D,臺北市,25.0169639,121.226186,218.26068965517243,-276.63789473684216
850,9A9E,新北市,24.9869053,121.3645974,296.5023958333333,-374.9945714285714
851,9A9G,臺北市,25.0169639,121.226186,301.11569767441875,-332.4351351351352
852,9A9H,新北市,24.9869053,121.3645974,407.4330681818182,-566.0815625000001
853,9A9J,新北市,24.9869053,121.3645974,329.17615384615385,-421.5917187499999
854,9A9K,新北市,24.9869053,121.3645974,212.7995283018868,-192.33549999999997
855,9A9L,臺中市,24.2204731,120.675682,269.0073913043478,-340.14698412698414
856,9A9M,南投縣,23.8412218,120.7023258,181.1846,-181.85431818181817
857,9A9N,桃園市,24.8545491,120.9519931,221.70679104477605,-269.0193333333333
858,9A9P,新竹縣,24.6873144,120.8920136,244.54083333333335,-280.32969230769226
859,9A9Q,臺中市,24.2204731,120.675682,310.02895161290326,-339.21922222222213
860,9A9R,臺北市,25.0169639,121.226186,779.3700000000001,-1266.873888888889
861,9A9S,臺北市,25.0169639,121.226186,303.18364864864867,-461.630625
862,9A9U,臺北市,25.0169639,121.226186,294.9723308270677,-345.448465909091
863,9A9W,臺中市,24.2204731,120.675682,298.41729999999995,-330.2877450980393
864,9A9X,新竹市,24.7835529,120.9316641,277.10084615384613,-394.67981481481473
865,9A9Y,新北市,24.9869053,121.3645974,245.41187500000007,-291.08220000000006
866,9A9Z,臺北市,25.0169639,121.226186,387.5568055555556,-329.8290476190477
867,9A9a,高雄市,22.7955626,120.3328973,212.1704166666667,-192.98384615384612
868,9A9b,雲林縣,23.6745746,120.2945059,423.6387142857143,-444.14107142857137
869,9A9c,臺南市,23.1229948,120.1312983,250.5866379310345,-315.83351063829787
870,9A9d,臺北市,25.0169639,121.226186,218.26068965517243,-276.63789473684216
871,9A9e,高雄市,22.7955626,120.3328973,296.5023958333333,-374.9945714285714
872,9A9f,臺中市,24.2204731,120.675682,1138.154436090225,-1672.9146039603954
873,9A9g,臺北市,25.0169639,121.226186,301.11569767441875,-332.4351351351352
874,9A9h,臺南市,23.1229948,120.1312983,407.4330681818182,-566.0815625000001
875,9A9i,新北市,24.9869053,121.3645974,303.24166666666673,-357.4802702702703
876,9A9j,嘉義市,23.4790323,120.4142769,329.17615384615385,-421.5917187499999
877,9A9q,屏東縣,22.3912447,120.0679491,310.02895161290326,-339.21922222222213
878,9A9r,高雄市,22.7955626,120.3328973,779.3700000000001,-1266.873888888889
879,9A9s,彰化縣,23.992187,120.323067,303.18364864864867,-461.630625
880,9A9x,桃園市,24.8545491,120.9519931,277.10084615384613,-394.67981481481473
