,stockiid,Booling,Unnamed: 2,追隨外資,Unnamed: 4,追隨投信,Unnamed: 6,KD 交叉,Unnamed: 8,MACD 交叉,Unnamed: 10,均線交叉,Unnamed: 12,type
386,5281,148.73%,27,340.29%,81,0.00%,0,236.44%,47,58.15%,17,8.37%,46,光電業
387,5287,55.23%,22,-870.05%,327,-157.84%,13,63.30%,48,-0.98%,18,17.34%,43,電子商務
388,5289,108.35%,19,114.43%,194,125.70%,53,102.89%,53,58.36%,11,60.34%,45,電腦及週邊設備業
389,5291,178.38%,28,144.77%,42,0.00%,0,132.81%,49,54.28%,14,34.63%,41,電子零組件業
390,5299,88.29%,14,1549.39%,51,88.34%,47,200.76%,28,89.62%,12,82.42%,32,半導體業
391,5301,-7.22%,34,-34.57%,28,0.00%,0,118.05%,48,4.11%,14,-49.23%,34,觀光事業
392,5302,89.26%,21,22.45%,35,0.00%,0,111.95%,51,101.41%,15,80.54%,44,半導體業
393,5304,104.73%,31,0.00%,0,0.00%,0,207.80%,50,-34.38%,17,97.62%,44,電腦及週邊設備業
394,5306,6.96%,25,598.05%,208,31.36%,21,81.87%,51,-40.39%,15,-3.44%,37,其他
395,5309,830.11%,39,937.16%,128,0.00%,0,163.00%,45,111.18%,14,105.74%,44,電子零組件業
396,5310,66.12%,28,241.03%,39,0.00%,0,177.28%,50,-7.08%,19,-22.13%,42,資訊服務業
397,5312,-39.16%,32,-125.03%,49,0.00%,0,14.36%,50,-18.14%,10,17.64%,52,生技醫療業
398,5314,-4.41%,33,0.00%,0,0.00%,0,69.71%,56,-17.95%,18,206.92%,61,半導體業
399,5315,17.22%,28,79.91%,182,0.00%,0,39.65%,45,-49.32%,13,16.88%,45,光電業
400,5321,922.81%,44,-4.52%,1,0.00%,0,117.01%,48,66.40%,13,109.91%,39,電子零組件業
401,5324,-64.74%,37,-15.90%,17,0.00%,0,54.33%,58,-44.37%,17,33.64%,43,建材營造
402,5328,42.54%,27,-192.20%,95,0.00%,0,61.99%,45,60.42%,18,117.62%,44,電子零組件業
403,5340,194.07%,16,6704.88%,159,0.00%,0,256.61%,49,-40.99%,16,85.34%,46,電子零組件業
404,5344,-17.11%,19,-27.35%,5,0.00%,0,121.49%,47,77.34%,17,149.67%,51,半導體業
405,5345,374.52%,35,11.07%,7,0.00%,0,114.04%,46,123.98%,18,129.31%,44,電子零組件業
406,5347,107.17%,25,193.60%,116,-26.93%,106,99.50%,49,-0.40%,15,73.03%,44,半導體業
407,5348,131.48%,22,0.00%,0,0.00%,0,77.43%,41,37.26%,14,125.67%,40,通信網路業
408,5349,72.38%,21,453.81%,137,-275.54%,28,145.23%,52,8.15%,15,42.52%,44,電子零組件業
409,5351,-12.09%,28,98.85%,90,0.00%,0,112.51%,51,16.40%,16,-4.26%,42,半導體業
410,5353,-36.59%,24,114.86%,33,0.00%,0,114.43%,48,32.19%,18,88.07%,47,通信網路業
411,5355,-20.79%,32,-77.03%,28,0.00%,0,32.50%,49,-41.55%,14,41.72%,49,電子零組件業
412,5356,1.89%,23,409.49%,139,0.00%,0,24.68%,48,-20.23%,14,-16.26%,42,電腦及週邊設備業
413,5364,13.95%,19,0.00%,0,0.00%,0,-15.92%,35,-16.78%,8,2.16%,31,觀光事業
414,5371,-58.30%,25,-596.60%,118,74.02%,11,79.20%,49,6.61%,15,-11.76%,41,光電業
415,5381,311.36%,34,28.55%,19,0.00%,0,187.54%,43,79.50%,18,59.70%,40,電子零組件業
416,5383,-4.66%,24,-10.27%,22,0.00%,0,287.16%,43,49.21%,15,60.65%,48,其他電子業
417,5386,143.65%,26,521.18%,85,0.00%,0,166.55%,44,14.15%,17,36.60%,44,電腦及週邊設備業
418,5392,49.55%,19,-15.25%,163,-9.65%,1,93.07%,48,-5.99%,15,21.79%,44,光電業
419,5398,102.09%,41,-10.00%,9,0.00%,0,-13.52%,54,-9.89%,15,-6.73%,40,其他
420,5403,5.70%,16,-124.47%,125,0.00%,0,55.54%,53,18.59%,12,21.70%,41,資訊服務業
421,5410,74.05%,18,-109.47%,168,0.00%,0,43.50%,47,21.38%,16,24.89%,38,資訊服務業
422,5425,121.00%,23,225.45%,152,294.19%,79,213.99%,53,60.76%,17,-7.98%,42,半導體業
423,5426,27.96%,24,-93.13%,66,0.00%,0,81.24%,49,30.56%,17,-0.94%,38,電腦及週邊設備業
424,5432,268.34%,23,-113.18%,7,0.00%,0,79.35%,48,48.67%,13,-27.99%,34,光電業
425,5438,-9.29%,19,161.59%,74,0.00%,0,46.36%,43,1.46%,17,24.77%,36,電腦及週邊設備業
426,5439,192.86%,20,247.19%,178,152.20%,28,90.03%,49,52.54%,12,26.86%,47,電子零組件業
427,5443,97.23%,21,369.36%,142,0.00%,0,72.46%,56,-0.68%,13,50.23%,49,光電業
428,5450,171.41%,33,95.98%,18,0.00%,0,127.09%,45,90.52%,17,61.38%,50,電腦及週邊設備業
429,5452,-2.20%,26,-365.73%,47,0.00%,0,40.04%,48,-38.06%,15,-25.88%,46,其他電子業
430,5455,61.13%,9,0.00%,0,0.00%,0,204.16%,33,-26.33%,10,129.39%,31,建材營造
431,5457,206.89%,18,692.73%,113,166.51%,45,222.57%,43,107.13%,16,117.37%,46,電子零組件業
432,5460,-26.11%,22,0.00%,0,0.00%,0,27.38%,49,-10.14%,16,34.11%,40,電子零組件業
433,5464,-82.11%,29,-40.26%,15,0.00%,0,93.24%,53,-58.16%,16,21.57%,40,電子零組件業
434,5465,272.76%,32,27.74%,54,-6.32%,1,188.01%,48,27.27%,16,98.14%,44,電腦及週邊設備業
435,5468,11.18%,16,0.00%,0,0.00%,0,280.50%,47,71.77%,15,425.84%,52,半導體業
436,5474,246.39%,20,501.68%,115,0.00%,0,135.06%,46,32.32%,13,25.46%,41,電腦及週邊設備業
437,5475,296.55%,31,93.80%,33,0.00%,0,217.20%,46,-3.80%,16,88.98%,44,電子零組件業
438,5478,106.78%,22,306.29%,193,-90.60%,11,137.81%,47,64.10%,14,61.38%,48,文化創意業
439,5481,-22.87%,29,-223.00%,113,0.00%,0,125.82%,44,1.19%,13,-18.74%,37,電子零組件業
440,5483,20.89%,22,86.22%,154,511.45%,153,243.93%,47,86.95%,15,32.36%,42,半導體業
441,5487,23.47%,19,36.86%,7,0.00%,0,58.05%,46,-7.16%,18,22.54%,47,半導體業
442,5488,47.77%,27,-186.79%,32,0.00%,0,95.22%,46,-8.31%,15,-8.79%,48,電子零組件業
443,5489,-0.72%,31,-1.70%,42,0.00%,0,28.70%,47,-13.37%,18,-8.94%,40,其他電子業
444,5490,-247.95%,27,12.22%,142,-6.14%,13,47.14%,45,-7.12%,14,50.95%,50,電腦及週邊設備業
445,5493,62.98%,24,128.99%,32,0.00%,0,38.55%,58,8.42%,15,20.63%,55,其他電子業
446,5498,348.05%,24,555.62%,177,0.00%,0,104.39%,47,66.48%,15,-1.03%,49,電子零組件業
447,5508,41.51%,16,438.18%,138,0.00%,0,44.52%,49,14.41%,17,33.45%,38,建材營造
448,5511,112.49%,19,62.13%,105,0.00%,0,67.74%,48,49.62%,16,51.66%,45,建材營造
449,5512,91.12%,15,508.80%,197,0.00%,0,80.04%,46,3.89%,15,10.77%,48,建材營造
450,5514,82.56%,25,2.81%,3,0.00%,0,85.38%,48,14.15%,16,57.74%,44,建材營造
451,5516,202.42%,23,0.00%,0,0.00%,0,79.73%,48,27.05%,16,48.00%,53,建材營造
452,5520,61.53%,23,0.00%,1,0.00%,0,11.98%,55,11.13%,16,64.65%,56,建材營造
453,5523,-9.02%,28,65.01%,8,0.00%,0,95.18%,51,-9.10%,17,109.57%,45,建材營造
454,5529,294.88%,30,-6.74%,23,0.00%,0,162.27%,44,-26.27%,15,65.01%,46,建材營造
455,5530,9.01%,26,49.87%,171,5.68%,5,56.03%,49,19.39%,17,26.84%,50,其他
456,5536,74.53%,15,1754.55%,189,-7.80%,4,128.15%,53,54.30%,16,76.60%,43,其他電子業
457,5543,78.93%,18,-2.65%,2,0.00%,0,23.17%,39,72.38%,19,31.76%,46,建材營造
458,5601,20.31%,19,0.00%,0,0.00%,0,5.14%,35,10.92%,10,26.05%,31,航運業
459,5603,-49.76%,41,0.00%,2,0.00%,0,33.64%,60,-8.34%,13,-9.62%,44,航運業
460,5604,31.61%,18,495.14%,29,0.00%,0,38.31%,47,27.25%,13,44.46%,38,航運業
461,5609,82.74%,23,199.69%,230,-11.96%,1,107.34%,47,18.13%,15,21.15%,45,航運業
462,5701,340.45%,41,0.48%,1,0.00%,0,48.59%,58,-15.07%,15,17.33%,43,觀光事業
463,5703,3.43%,13,0.00%,0,0.00%,0,12.13%,36,-2.86%,11,51.08%,42,觀光事業
464,5704,22.89%,16,0.00%,0,0.00%,0,16.45%,40,-0.59%,13,32.40%,42,觀光事業
465,5820,60.51%,20,3.49%,177,-63.97%,10,73.66%,48,43.84%,17,22.68%,43,金融業
466,5864,38.19%,15,-0.85%,15,0.00%,0,60.80%,31,2.22%,10,-30.37%,22,金融業
467,5878,-28.92%,22,0.00%,1,0.00%,0,17.12%,46,-0.01%,14,22.73%,42,金融業
468,5902,-110.30%,41,0.00%,0,0.00%,0,12.48%,53,-41.45%,14,55.00%,44,貿易百貨
469,5903,18.02%,29,-47.30%,102,40.40%,22,34.19%,51,8.12%,15,6.63%,44,貿易百貨
470,5904,67.25%,22,-53.48%,185,632.82%,51,66.21%,56,37.86%,16,110.04%,49,貿易百貨
471,5905,-28.66%,27,142.21%,112,0.00%,0,92.03%,49,3.88%,14,-19.87%,40,貿易百貨
472,6015,-4.89%,24,271.29%,100,0.00%,0,44.17%,50,-14.21%,18,9.21%,44,金融業
473,6016,47.94%,26,7.32%,143,0.00%,0,47.75%,48,13.46%,18,43.88%,45,金融業
474,6020,17.86%,21,0.00%,0,0.00%,0,17.48%,44,0.83%,19,33.96%,36,金融業
475,6021,83.00%,17,1404.61%,165,0.00%,0,92.71%,54,42.42%,21,60.36%,46,金融業
476,6023,44.18%,17,75.29%,124,-32.13%,7,33.11%,50,-1.78%,13,38.15%,40,金融業
477,6026,-44.71%,23,268.16%,109,0.00%,0,57.50%,46,-44.73%,16,50.22%,44,金融業
478,6101,-249.31%,21,162.69%,61,0.00%,0,220.53%,49,26.04%,15,2.42%,40,文化創意業
479,6103,122.58%,13,0.00%,9,0.00%,0,67.59%,20,64.53%,8,151.61%,25,半導體業
480,6104,177.35%,22,706.80%,204,-54.01%,8,70.20%,48,25.84%,15,49.71%,43,半導體業
481,6109,-9.36%,34,-7.63%,4,0.00%,0,50.71%,44,-7.49%,14,5.27%,37,通信網路業
482,6111,-26.12%,20,559.74%,109,0.00%,1,193.08%,48,112.09%,17,-17.39%,41,文化創意業
483,6113,51.81%,41,182.55%,32,0.00%,0,76.91%,53,2.09%,14,54.75%,49,電子通路業
484,6114,-58.70%,38,157.62%,111,0.00%,0,90.19%,50,-76.95%,11,-5.30%,41,電子零組件業
485,6118,-74.33%,22,-290.35%,57,0.00%,0,270.84%,48,-19.47%,15,35.48%,46,電子通路業
486,6121,145.17%,21,1109.64%,207,196.92%,119,199.19%,45,71.05%,14,27.62%,34,電腦及週邊設備業
487,6122,111.05%,24,-226.01%,96,0.00%,0,51.23%,49,24.46%,16,102.16%,43,電機機械
488,6123,42.31%,29,344.00%,129,-225.99%,7,43.20%,49,16.40%,16,74.28%,53,電腦及週邊設備業
489,6124,69.43%,24,-31.31%,32,0.00%,0,186.01%,46,-8.52%,16,40.48%,52,電子零組件業
490,6125,122.57%,20,52.87%,148,0.00%,0,120.25%,43,84.01%,17,64.11%,53,光電業
491,6126,103.18%,20,264.26%,115,0.00%,0,61.18%,50,53.35%,19,88.75%,45,電子零組件業
492,6127,115.38%,25,318.51%,127,0.00%,0,190.23%,53,94.40%,16,60.77%,48,電子零組件業
493,6129,27.24%,25,-227.18%,163,0.00%,0,96.55%,50,20.60%,16,23.09%,45,半導體業
494,6130,51.25%,39,-33.75%,16,0.00%,0,156.24%,46,-29.99%,12,-31.84%,38,生技醫療業
495,6134,-320.44%,37,10.55%,6,0.00%,0,25.28%,52,-16.18%,14,40.16%,51,電子零組件業
496,6138,170.08%,18,454.64%,164,-46.01%,70,173.29%,49,57.39%,16,95.30%,44,半導體業
497,6140,31.20%,25,0.00%,1,0.00%,0,29.48%,47,21.58%,13,31.41%,44,資訊服務業
498,6143,-52.68%,26,-206.99%,129,-21.17%,2,-0.34%,48,-45.77%,14,35.76%,44,通信網路業
499,6144,-216.26%,29,-23.64%,1,0.00%,0,31.89%,33,-22.78%,12,55.41%,44,文化創意業
500,6146,64.48%,23,-256.84%,222,510.43%,39,69.83%,49,36.71%,14,-14.21%,40,其他電子業
501,6147,160.11%,26,685.81%,169,440.07%,139,99.90%,46,39.97%,19,13.44%,47,半導體業
502,6148,-123.71%,28,569.57%,33,0.00%,0,79.36%,54,-9.60%,13,98.72%,44,資訊服務業
503,6150,293.23%,21,472.99%,97,0.00%,0,429.27%,46,116.98%,18,53.62%,48,電腦及週邊設備業
504,6151,13.33%,24,-68.86%,70,0.00%,0,14.37%,44,-23.24%,15,-12.36%,38,其他電子業
505,6154,-162.72%,33,0.00%,0,0.00%,0,16.06%,54,-39.47%,13,-26.91%,33,電子通路業
506,6156,92.23%,27,581.37%,114,0.00%,0,66.24%,50,-3.98%,17,-12.70%,40,電子零組件業
507,6158,32.36%,22,662.74%,141,0.00%,0,228.52%,48,54.35%,17,-7.60%,44,電子零組件業
508,6160,80.13%,30,108.40%,32,0.00%,0,44.49%,48,-40.96%,16,3.74%,37,電腦及週邊設備業
509,6161,65.21%,22,-190.38%,123,0.00%,0,120.21%,48,-8.24%,15,52.60%,45,電腦及週邊設備業
510,6163,83.64%,15,-155.85%,148,0.00%,0,113.72%,53,19.39%,19,49.73%,43,通信網路業
511,6167,74.45%,30,207.52%,107,0.00%,0,36.28%,55,-2.85%,11,45.57%,45,光電業
512,6169,-73.53%,34,519.52%,52,0.00%,0,133.77%,45,106.07%,14,75.18%,47,文化創意業
513,6170,130.52%,18,295.23%,95,0.00%,0,176.75%,54,63.92%,15,76.98%,46,通信網路業
514,6171,116.75%,27,276.57%,34,0.00%,0,121.91%,47,4.55%,14,89.95%,43,建材營造
515,6173,207.76%,17,580.43%,118,139.45%,46,137.52%,47,63.78%,14,143.52%,44,電子零組件業
516,6174,1.20%,31,-11.83%,19,0.00%,0,49.60%,54,-13.72%,17,30.94%,48,電子零組件業
517,6175,80.66%,21,442.72%,105,-41.56%,3,160.34%,44,70.17%,14,18.64%,40,電子零組件業
518,6179,-189.99%,42,-51.08%,31,-76.41%,4,19.29%,45,-28.57%,15,-12.06%,43,其他
519,6180,258.96%,19,1501.08%,181,-10.27%,5,212.56%,45,130.04%,19,1.83%,48,文化創意業
520,6182,124.71%,21,3.20%,126,-124.98%,74,215.19%,42,145.89%,16,50.12%,43,半導體業
521,6185,-40.28%,19,204.89%,107,0.00%,0,48.49%,50,-46.41%,14,1.46%,40,電子零組件業
522,6186,-91.62%,32,89.13%,87,0.00%,0,81.59%,47,7.97%,15,8.06%,37,建材營造
523,6187,-10.62%,24,363.73%,131,102.82%,38,62.97%,49,-0.70%,16,-2.52%,43,其他電子業
524,6188,135.36%,26,2664.11%,168,7.39%,50,158.75%,47,34.70%,14,29.95%,50,電腦及週邊設備業
525,6190,67.92%,22,-467.44%,130,0.00%,0,54.12%,45,38.00%,18,48.94%,37,通信網路業
526,6194,-23.00%,21,70.75%,23,0.00%,0,99.85%,45,17.14%,21,-3.64%,34,電子零組件業
527,6195,-143.16%,19,21.65%,57,0.00%,1,21.45%,47,-20.74%,18,-2.40%,43,貿易百貨
528,6198,332.16%,28,0.00%,2,0.00%,0,-1.51%,34,-31.61%,9,-8.53%,35,半導體業
529,6199,133.38%,24,0.00%,1,0.00%,0,54.20%,37,-4.72%,14,-4.00%,33,其他
530,6203,166.09%,22,399.67%,84,0.00%,0,82.81%,47,12.50%,15,54.07%,43,電子零組件業
531,6204,-2.65%,20,33.39%,22,0.00%,0,100.81%,44,69.54%,14,30.66%,43,電子零組件業
532,6207,52.82%,26,193.52%,117,0.00%,0,146.06%,46,-17.66%,17,-30.30%,35,電子零組件業
533,6208,8.68%,13,241.08%,125,157.06%,4,100.21%,47,22.69%,13,78.25%,43,電子零組件業
534,6210,35.37%,21,-344.62%,84,0.00%,0,83.51%,48,1.72%,15,50.98%,49,電子零組件業
535,6212,44.73%,19,-57.82%,2,0.00%,0,18.56%,40,1.50%,11,38.22%,44,建材營造
536,6217,-23.16%,20,75.37%,117,0.00%,0,137.26%,48,-0.22%,15,-30.07%,44,電子零組件業
537,6218,48.76%,27,-31.11%,57,0.00%,0,33.40%,44,-1.50%,19,20.17%,39,通信網路業
538,6219,150.71%,29,-185.51%,109,0.00%,0,140.29%,47,77.17%,16,-14.95%,39,建材營造
539,6220,35.43%,22,1.29%,123,14.10%,17,57.18%,46,-88.77%,15,-38.09%,45,電子零組件業
540,6221,64.52%,15,16.40%,38,0.00%,0,97.60%,53,14.12%,20,105.37%,44,資訊服務業
541,6222,498.35%,21,0.00%,0,0.00%,0,292.17%,30,151.29%,11,175.67%,34,光電業
542,6223,99.65%,25,66.77%,115,-182.60%,22,114.80%,48,4.86%,16,18.74%,46,半導體業
543,6227,126.00%,27,-171.87%,67,0.00%,0,122.59%,41,56.09%,19,49.01%,45,電子通路業
544,6228,-282.34%,45,-31.79%,4,0.00%,0,33.40%,59,-19.32%,12,52.84%,56,電腦及週邊設備業
545,6229,181.31%,25,130.18%,27,0.00%,0,79.39%,46,-0.12%,16,71.77%,43,半導體業
546,6231,129.82%,20,289.44%,62,0.00%,0,277.46%,44,85.39%,16,162.09%,43,資訊服務業
547,6233,49.51%,20,37.26%,73,0.00%,0,57.29%,49,-1.75%,17,86.60%,52,半導體業
548,6234,105.73%,23,194.63%,106,0.00%,0,139.83%,47,15.00%,13,71.79%,47,光電業
549,6236,482.50%,28,48.02%,2,0.00%,0,150.19%,33,-53.80%,10,8.47%,29,其他
550,6237,41.00%,23,-95.88%,134,0.00%,0,99.03%,49,1.63%,16,-26.03%,42,半導體業
551,6238,186.18%,24,-275.42%,146,321.88%,57,150.54%,45,-16.49%,16,14.64%,47,其他電子業
552,6240,-356.17%,31,-32.98%,16,0.00%,0,91.27%,41,-1.35%,13,29.89%,43,資訊服務業
553,6241,-13.39%,33,0.00%,1,0.00%,0,-9.37%,52,3.42%,14,82.76%,54,通信網路業
554,6242,87.51%,35,-4.08%,14,0.00%,0,63.53%,51,34.14%,14,9.84%,43,生技醫療業
555,6244,-280.59%,31,1501.61%,182,0.00%,0,90.94%,49,-90.75%,14,-76.51%,43,光電業
556,6245,173.67%,24,772.81%,126,-115.56%,66,104.62%,50,45.23%,16,26.73%,44,通信網路業
557,6246,241.26%,33,39.48%,5,0.00%,0,75.53%,42,-11.50%,15,-10.35%,41,光電業
558,6247,34.91%,28,0.00%,0,0.00%,0,90.24%,44,-10.23%,15,78.71%,49,其他電子業
559,6248,63.75%,34,20.53%,3,0.00%,0,41.82%,54,-7.28%,14,49.78%,47,鋼鐵工業
560,6259,398.20%,23,0.00%,0,0.00%,0,-12.51%,50,31.61%,16,192.69%,49,電子零組件業
561,6261,44.51%,18,-186.28%,189,0.00%,0,98.27%,51,18.15%,18,28.43%,41,半導體業
562,6263,35.33%,16,208.61%,147,0.00%,0,29.24%,49,20.47%,15,41.49%,38,通信網路業
563,6264,-121.46%,39,-14.58%,4,0.00%,0,8.12%,51,-25.79%,16,38.79%,50,建材營造
564,6265,53.25%,25,-73.73%,16,0.00%,0,62.93%,45,16.30%,16,29.98%,52,電子通路業
565,6266,91.73%,14,770.63%,86,0.00%,0,103.93%,47,64.35%,16,46.20%,38,電子零組件業
566,6270,150.41%,20,-153.67%,52,0.00%,0,106.68%,53,56.27%,13,77.22%,46,電子通路業
567,6274,204.38%,11,-32.91%,211,605.33%,178,161.62%,45,86.52%,18,140.86%,43,電子零組件業
568,6275,92.00%,21,249.81%,138,0.00%,0,101.70%,49,-1.17%,16,64.55%,47,其他電子業
569,6276,79.04%,21,140.12%,24,0.00%,0,186.11%,45,55.86%,17,143.63%,46,電腦及週邊設備業
570,6279,53.31%,23,-320.98%,133,0.63%,24,69.56%,45,-34.52%,16,-34.11%,44,電子零組件業
571,6284,219.94%,19,1692.98%,129,0.00%,0,170.99%,47,64.11%,20,34.08%,43,電子零組件業
572,6287,530.61%,29,0.00%,0,0.00%,0,142.46%,42,139.03%,17,232.79%,47,半導體業
573,6290,89.62%,16,482.86%,135,132.95%,73,215.27%,49,43.75%,13,21.72%,42,電子零組件業
574,6291,278.49%,19,0.00%,0,0.00%,0,331.25%,37,63.80%,12,395.54%,37,半導體業
575,6292,67.05%,20,32.74%,24,0.00%,0,61.39%,47,29.77%,20,47.92%,46,電子零組件業
576,6294,5.84%,21,-116.68%,110,0.00%,0,40.01%,52,-26.50%,20,78.78%,45,文化創意業
577,6404,35.53%,31,181.86%,39,0.00%,0,106.65%,41,-111.59%,16,-80.70%,44,資訊服務業
578,6411,34.15%,21,142.84%,125,360.00%,21,127.30%,46,4.70%,15,76.96%,44,半導體業
579,6417,5.37%,25,-24.93%,10,0.00%,0,60.99%,50,1.22%,16,-15.11%,37,通信網路業
580,6418,-23.72%,16,-27.36%,2,0.00%,0,-11.08%,14,-31.51%,4,-31.73%,17,電子零組件業
581,6419,-127.68%,31,-3.10%,13,0.00%,0,241.72%,44,-14.46%,17,17.74%,43,光電業
582,6425,-144.08%,19,-59.00%,16,0.00%,0,39.28%,17,-46.76%,4,-6.77%,17,電機機械
583,6426,49.30%,22,1928.06%,119,134.84%,15,228.43%,59,-20.61%,13,71.01%,41,通信網路業
584,6432,229.91%,25,70.28%,67,0.00%,0,161.82%,49,138.97%,17,48.45%,46,電子零組件業
585,6435,183.03%,25,236.72%,82,-130.81%,28,231.65%,53,65.32%,15,38.07%,46,半導體業
586,6438,-57.76%,23,1188.78%,147,-161.64%,18,106.25%,44,-53.85%,13,53.61%,38,其他電子業
587,6441,-152.34%,30,1112.95%,44,0.00%,1,51.64%,39,-21.26%,10,33.79%,39,電腦及週邊設備業
588,6446,26.57%,22,328.89%,205,-118.73%,15,99.82%,43,-21.77%,17,-4.07%,39,生技醫療業
589,6457,194.31%,30,146.83%,18,0.00%,0,133.17%,50,94.66%,15,25.20%,40,半導體業
590,6461,11.13%,23,444.84%,20,0.00%,0,15.59%,32,-64.43%,10,-5.16%,28,生技醫療業
591,6462,103.53%,30,-288.34%,102,60.04%,87,115.58%,48,57.12%,15,71.60%,47,半導體業
592,6465,-38.94%,44,-27.95%,6,0.00%,0,49.24%,45,-43.30%,14,-9.02%,43,通信網路業
593,6469,59.49%,22,-324.43%,97,0.00%,0,54.05%,48,14.19%,15,16.22%,45,生技醫療業
594,6470,-66.82%,24,307.37%,109,-47.75%,12,120.26%,54,-4.11%,15,25.56%,47,通信網路業
595,6472,169.62%,19,-41.38%,75,-301.97%,19,152.35%,50,70.29%,12,340.32%,43,生技醫療業
596,6482,-90.44%,25,0.00%,4,0.00%,0,6.73%,47,-20.08%,12,70.96%,40,文化創意業
597,6485,-31.23%,32,-11.85%,89,0.00%,0,5.20%,49,-65.44%,13,35.15%,41,半導體業
598,6486,180.02%,23,768.50%,125,0.00%,0,155.15%,48,10.02%,14,56.34%,48,通信網路業
599,6488,58.56%,21,310.17%,109,329.33%,172,192.95%,47,170.02%,14,80.82%,44,半導體業
600,6492,273.88%,42,-1027.91%,176,0.00%,8,119.39%,42,15.13%,13,84.25%,42,生技醫療業
601,6494,86.39%,29,606.88%,111,0.00%,0,27.44%,52,-56.65%,12,14.47%,45,半導體業
602,6496,23.82%,27,260.54%,126,0.00%,0,36.20%,50,-32.58%,17,-6.84%,42,生技醫療業
603,6499,2.04%,30,-16.70%,44,0.00%,0,87.26%,43,62.55%,15,-86.46%,36,生技醫療業
604,6506,-14.61%,30,-105.91%,39,0.00%,0,14.19%,51,-18.19%,19,-16.22%,39,化學工業
605,6508,71.74%,14,131.67%,32,0.00%,0,35.90%,50,1.25%,17,41.27%,49,農業科技
606,6509,114.68%,28,578.49%,212,0.00%,0,73.70%,59,53.47%,14,35.16%,49,化學工業
607,6510,87.46%,32,171.11%,108,579.63%,109,136.73%,48,-49.50%,14,47.25%,49,半導體業
608,6512,-86.79%,33,-50.75%,4,0.00%,0,18.72%,44,-23.74%,14,-13.38%,44,其他電子業
609,6514,15.46%,26,157.12%,50,0.00%,0,134.44%,45,12.87%,17,106.18%,50,通信網路業
610,6516,-1.88%,7,-23.41%,7,0.00%,0,2.85%,11,-48.75%,4,-26.98%,13,資訊服務業
611,6523,-79.94%,28,-1206.17%,97,0.00%,0,145.13%,47,-57.89%,15,-58.75%,43,生技醫療業
612,6527,-3.58%,3,373.98%,21,0.00%,0,-1.16%,6,0.00%,0,-12.15%,6,生技醫療業
613,6530,37.02%,14,-18.93%,8,0.00%,0,24.89%,33,25.25%,10,52.31%,37,通信網路業
614,6532,119.48%,14,1517.42%,96,0.00%,1,169.76%,48,45.26%,17,100.71%,44,半導體業
615,6535,-53.12%,33,430.02%,63,0.00%,0,96.98%,50,-41.53%,18,97.87%,52,生技醫療業
616,6538,-450.58%,32,193.74%,26,37.54%,8,293.64%,46,-30.93%,10,65.35%,45,電子零組件業
617,6542,180.54%,47,320.18%,54,0.00%,0,190.09%,43,14.30%,14,-48.99%,39,文化創意業
618,6547,52.36%,11,144.92%,44,0.00%,1,121.53%,29,13.32%,9,106.60%,30,生技醫療業
619,6548,3.59%,32,63.20%,137,-484.10%,30,83.53%,44,-1.27%,16,-107.44%,39,半導體業
620,6556,-11.97%,16,0.00%,0,0.00%,0,42.63%,40,-10.61%,11,15.77%,41,光電業
621,6560,-148.11%,33,115.45%,56,0.00%,0,-34.21%,45,-91.34%,12,34.13%,46,光電業
622,6561,-72.05%,13,120.89%,163,-235.47%,39,118.38%,25,-7.81%,8,44.60%,21,通信網路業
623,6568,-66.95%,23,472.81%,185,4.82%,127,100.97%,47,-64.38%,15,-13.29%,47,半導體業
624,6569,-158.79%,23,-39.36%,88,-140.04%,9,67.43%,46,-28.27%,17,40.01%,48,生技醫療業
625,6570,105.25%,24,-7.62%,1,0.00%,0,36.39%,34,-9.43%,7,-5.77%,31,電腦及週邊設備業
626,6574,-131.90%,19,0.00%,4,0.00%,0,24.80%,34,-64.23%,9,2.97%,33,生技醫療業
627,6576,73.85%,21,7.16%,39,0.00%,0,71.65%,28,17.44%,7,-10.76%,26,生技醫療業
628,6577,115.88%,26,13.45%,60,0.00%,9,67.69%,48,10.41%,12,50.95%,47,電腦及週邊設備業
629,6578,69.63%,11,-35.64%,9,0.00%,0,40.86%,22,23.31%,10,44.02%,22,農業科技
630,6589,86.50%,11,-44.25%,19,0.00%,0,54.51%,16,61.22%,3,40.98%,12,生技醫療業
631,6590,53.05%,8,0.00%,1,0.00%,0,46.39%,21,38.91%,5,70.51%,16,資訊服務業
632,6593,-18.85%,18,0.00%,0,0.00%,0,22.78%,39,-3.10%,11,12.35%,34,資訊服務業
633,6594,25.42%,32,0.00%,5,0.00%,0,36.32%,41,-3.72%,13,7.30%,34,半導體業
634,6596,-24.20%,20,-244.37%,22,0.00%,0,63.81%,34,-13.51%,10,-12.68%,32,文化創意業
635,6603,-70.59%,30,-98.73%,55,0.00%,0,69.86%,43,20.49%,18,4.04%,41,電機機械
636,6609,-9.71%,17,770.92%,79,0.00%,0,120.26%,53,30.36%,19,5.92%,47,電機機械
637,6612,109.33%,14,215.78%,36,0.00%,0,56.15%,29,-14.01%,7,54.74%,26,生技醫療業
638,6613,46.03%,14,-320.56%,77,0.00%,0,46.41%,32,10.21%,11,20.98%,33,其他電子業
639,6615,-124.57%,17,71.15%,12,0.00%,0,35.10%,38,-27.68%,8,83.42%,28,生技醫療業
