,stockiid,Booling,Unnamed: 2,追隨外資,Unnamed: 4,追隨投信,Unnamed: 6,KD 交叉,Unnamed: 8,MACD 交叉,Unnamed: 10,均線交叉,Unnamed: 12,type
502,2929,83.78%,24,-204.65%,178,0.00%,0,35.01%,47,6.29%,17,1.20%,46,貿易百貨
503,2936,-983.03%,46,-2050.44%,328,0.00%,0,-27.48%,53,-70.03%,12,-44.33%,44,貿易百貨
504,2939,328.25%,27,-109.91%,58,0.00%,0,86.92%,27,76.58%,11,-61.91%,25,貿易百貨
505,3002,83.02%,30,-16.14%,56,0.00%,0,43.35%,51,20.22%,17,61.55%,42,電腦及週邊設備業
506,3003,43.14%,22,-164.00%,164,130.34%,27,136.11%,46,5.70%,16,21.27%,45,電子零組件業
507,3004,-97.09%,21,117.98%,112,220.08%,20,151.07%,47,-0.93%,16,40.43%,48,鋼鐵工業
508,3005,90.30%,25,66.13%,139,48.54%,69,80.60%,50,20.60%,20,18.92%,50,電腦及週邊設備業
509,3006,325.24%,29,140.37%,201,-44.31%,12,119.43%,46,95.93%,17,17.28%,43,半導體業
510,3008,-69.90%,27,-65.88%,128,1103.76%,166,106.02%,49,-23.99%,18,19.87%,47,光電業
511,3010,69.51%,23,180.31%,227,-19.28%,3,64.83%,49,2.10%,17,12.70%,42,電子通路業
512,3011,66.24%,29,262.08%,70,0.00%,0,95.41%,44,-14.89%,16,-3.21%,42,電子零組件業
513,3013,105.29%,21,168.35%,190,0.00%,0,67.73%,46,25.02%,17,20.23%,46,電腦及週邊設備業
514,3014,159.73%,24,713.92%,176,51.16%,3,102.41%,48,62.04%,16,19.17%,43,半導體業
515,3015,85.35%,21,22.98%,161,0.00%,0,84.47%,47,-12.10%,15,16.90%,46,電子零組件業
516,3016,124.83%,22,603.36%,65,-147.56%,25,261.89%,45,110.05%,18,35.34%,43,半導體業
517,3017,165.16%,20,453.29%,158,-373.35%,69,121.15%,53,24.96%,16,78.87%,47,電腦及週邊設備業
518,3018,-366.53%,25,-11.49%,105,10.58%,1,125.30%,47,-13.48%,17,2.76%,43,其他電子業
519,3019,112.40%,24,788.20%,99,-57.06%,8,184.30%,45,86.37%,17,40.82%,42,光電業
520,3021,66.70%,23,36.58%,40,0.00%,0,71.82%,49,44.90%,14,44.50%,47,電子零組件業
521,3022,-93.11%,25,-146.33%,178,-44.47%,7,37.37%,48,36.66%,14,51.44%,51,電腦及週邊設備業
522,3023,144.15%,19,10.06%,191,142.81%,87,91.14%,50,30.55%,14,96.58%,47,電子零組件業
523,3024,-20.07%,32,237.31%,99,0.00%,0,49.51%,46,-50.01%,15,55.40%,43,光電業
524,3025,642.50%,25,-201.53%,101,0.00%,0,308.76%,46,-2.11%,14,59.98%,42,通信網路業
525,3026,130.95%,28,1130.80%,124,1998.86%,71,292.84%,44,41.48%,13,50.02%,36,電子零組件業
526,3027,-1.06%,26,-414.77%,112,0.00%,0,70.56%,39,-11.36%,15,-40.87%,38,通信網路業
527,3028,9.90%,17,255.62%,185,0.00%,0,56.48%,49,1.58%,14,13.05%,37,電子通路業
528,3029,95.49%,20,463.65%,180,0.00%,1,106.10%,49,56.78%,16,55.34%,48,資訊服務業
529,3030,-43.15%,20,391.69%,150,45.36%,13,97.17%,50,-12.69%,14,13.76%,43,其他電子業
530,3031,91.82%,22,-231.84%,150,0.00%,1,99.55%,43,52.47%,13,20.56%,41,光電業
531,3032,99.29%,26,-105.23%,123,-294.91%,12,20.44%,56,-23.78%,15,-11.46%,44,電子零組件業
532,3033,-47.95%,31,163.79%,216,0.00%,0,34.11%,47,-29.62%,13,17.47%,38,電子通路業
533,3034,133.79%,22,138.32%,159,536.64%,154,106.09%,49,26.58%,16,78.04%,47,半導體業
534,3035,76.39%,17,1622.19%,160,-458.19%,60,154.73%,54,59.26%,16,71.07%,45,半導體業
535,3036,117.73%,26,-75.42%,136,-142.03%,31,56.24%,49,17.77%,18,22.76%,48,電子通路業
536,3037,204.60%,13,-23.42%,115,193.67%,143,153.83%,51,149.80%,18,79.52%,43,電子零組件業
537,3038,271.02%,26,150.27%,118,0.00%,0,162.73%,45,37.17%,14,43.39%,45,光電業
538,3040,104.24%,36,126.21%,96,3.89%,1,42.69%,51,44.56%,15,19.37%,42,其他
539,3041,114.88%,16,287.29%,199,20.50%,23,152.14%,45,-7.75%,16,57.12%,45,半導體業
540,3042,170.07%,29,-187.45%,165,113.94%,51,111.11%,46,80.41%,16,6.34%,47,電子零組件業
541,3043,279.62%,34,0.00%,0,0.00%,0,3.54%,47,6.36%,19,112.08%,46,其他電子業
542,3044,79.25%,23,237.97%,145,45.91%,73,104.97%,51,32.72%,13,64.86%,41,電子零組件業
543,3045,23.09%,26,-170.66%,86,70.66%,138,26.43%,57,16.82%,16,-2.98%,38,通信網路業
544,3046,-382.77%,37,652.37%,19,0.00%,0,207.72%,45,-69.86%,14,83.86%,46,電腦及週邊設備業
545,3047,90.29%,24,-313.80%,189,0.00%,0,61.79%,47,47.65%,15,3.52%,52,通信網路業
546,3048,15.08%,24,67.59%,191,0.00%,0,63.91%,50,-32.02%,13,33.67%,44,電子通路業
547,3049,229.89%,25,324.80%,147,0.00%,0,169.12%,46,33.00%,17,-45.06%,37,光電業
548,3050,94.74%,27,202.78%,162,0.00%,0,89.74%,45,35.78%,16,16.31%,43,光電業
549,3051,111.90%,23,-163.08%,46,0.00%,0,130.20%,45,93.76%,15,131.03%,47,光電業
550,3052,98.39%,32,113.28%,92,0.00%,0,77.94%,52,-16.09%,13,44.26%,49,建材營造
551,3054,88.17%,32,-80.19%,47,0.00%,0,68.94%,50,-1.17%,19,75.67%,49,半導體業
552,3055,86.37%,18,128.91%,131,0.00%,0,146.22%,49,58.71%,16,-0.46%,37,電子通路業
553,3056,40.69%,23,-102.96%,132,131.64%,2,111.94%,51,44.76%,13,0.12%,38,建材營造
554,3057,73.98%,31,-297.30%,98,0.00%,0,37.34%,44,-63.33%,16,35.69%,43,電腦及週邊設備業
555,3058,75.26%,33,-173.54%,71,0.00%,0,8.50%,51,-28.38%,20,-10.58%,47,電子零組件業
556,3059,132.44%,20,178.22%,176,0.00%,1,144.15%,52,2.03%,15,79.94%,45,光電業
557,3060,193.83%,33,-118.72%,99,0.00%,0,107.42%,50,5.44%,16,12.22%,48,電腦及週邊設備業
558,3062,21.21%,28,211.91%,142,0.00%,1,76.21%,49,7.11%,17,30.56%,42,通信網路業
559,3090,76.23%,14,565.67%,166,100.49%,15,195.87%,45,32.15%,14,5.60%,37,電子零組件業
560,3094,42.58%,22,-534.96%,149,0.00%,0,72.28%,49,-10.35%,17,40.76%,44,半導體業
561,3130,-24.75%,24,821.68%,142,0.00%,0,41.00%,51,-9.07%,15,42.19%,41,資訊服務業
562,3149,-98.50%,37,675.68%,84,0.00%,0,76.57%,50,-109.29%,12,-1.98%,46,光電業
563,3164,162.11%,33,462.50%,116,0.00%,0,108.40%,45,61.02%,15,59.51%,45,生技醫療業
564,3167,52.78%,18,-344.85%,128,0.00%,0,155.25%,45,36.45%,17,-15.20%,38,電機機械
565,3189,214.99%,24,-201.30%,138,10.08%,64,171.57%,45,144.36%,18,-42.97%,39,半導體業
566,3209,53.56%,29,-233.35%,168,0.00%,0,32.80%,47,-13.30%,13,-1.98%,43,電子通路業
567,3229,34.91%,38,-290.76%,83,0.00%,0,84.79%,52,45.16%,16,-17.21%,40,電子零組件業
568,3231,92.69%,23,400.28%,221,511.83%,96,121.02%,48,9.76%,15,-9.45%,40,電腦及週邊設備業
569,3257,97.62%,28,251.67%,132,0.00%,1,128.59%,46,-22.65%,13,30.13%,43,半導體業
570,3266,10.19%,23,153.46%,111,0.00%,0,36.94%,53,-8.21%,18,50.98%,42,建材營造
571,3296,22.09%,35,105.36%,34,0.00%,0,72.08%,46,-31.29%,13,31.31%,41,電子零組件業
572,3305,-52.02%,28,-164.50%,91,0.00%,0,-10.75%,57,-26.68%,16,6.47%,52,其他電子業
573,3308,92.55%,29,-29.08%,14,0.00%,0,87.28%,50,-8.69%,16,53.18%,49,電子零組件業
574,3311,205.57%,25,551.35%,158,0.00%,0,120.70%,43,132.35%,14,99.74%,46,通信網路業
575,3312,54.86%,19,1319.32%,94,0.00%,0,79.99%,48,16.84%,13,101.16%,48,電子通路業
576,3321,41.08%,29,-457.33%,66,0.00%,3,121.83%,52,-104.65%,17,45.31%,43,電子零組件業
577,3338,89.11%,26,461.26%,108,349.73%,38,269.94%,44,81.81%,17,64.85%,44,電子零組件業
578,3346,58.70%,26,-469.72%,135,-99.13%,24,39.83%,56,-0.35%,17,3.66%,45,汽車工業
579,3356,-85.75%,34,-209.91%,155,0.00%,0,128.47%,44,25.00%,17,-40.04%,43,光電業
580,3376,42.66%,22,-208.65%,188,78.87%,95,73.56%,47,46.97%,14,64.04%,50,電子零組件業
581,3380,-46.12%,23,677.46%,121,-60.60%,8,123.87%,52,33.59%,17,30.58%,41,通信網路業
582,3383,52.50%,39,1366.04%,12,0.00%,0,365.80%,47,21.72%,13,43.97%,46,光電業
583,3406,10.14%,26,803.83%,88,-210.37%,96,348.62%,45,77.11%,15,1.98%,42,光電業
584,3413,49.16%,17,771.84%,181,685.58%,81,335.36%,47,51.46%,18,-4.51%,42,半導體業
585,3416,31.30%,25,-126.91%,142,0.00%,0,21.94%,49,5.76%,11,1.27%,37,電腦及週邊設備業
586,3419,92.54%,29,285.43%,118,-8.24%,1,76.84%,47,-14.93%,17,15.87%,43,通信網路業
587,3432,144.99%,28,117.97%,87,0.00%,0,139.53%,48,35.88%,16,30.16%,39,電子零組件業
588,3437,16.23%,25,155.62%,169,2.04%,1,135.95%,52,87.76%,17,54.27%,46,光電業
589,3443,149.56%,17,316.52%,146,598.05%,170,301.67%,46,53.46%,20,124.45%,51,半導體業
590,3450,-3.08%,24,46.04%,107,10.57%,69,57.03%,43,-32.11%,17,-2.86%,48,其他電子業
591,3454,-141.97%,30,103.63%,122,-60.72%,12,96.74%,52,27.89%,15,18.42%,45,光電業
592,3481,148.75%,26,-471.15%,138,154.24%,94,83.53%,47,12.18%,18,-61.44%,44,光電業
593,3494,-108.36%,33,37.34%,122,0.00%,0,-11.41%,47,-51.12%,13,4.21%,47,電腦及週邊設備業
594,3501,12.82%,30,-54.08%,144,10.06%,3,47.05%,49,-13.66%,13,0.23%,42,電子零組件業
595,3504,64.70%,30,1663.87%,140,0.00%,8,208.11%,49,85.29%,15,109.01%,48,光電業
596,3515,229.52%,20,78.67%,137,696.30%,35,214.68%,44,131.56%,17,101.40%,48,電腦及週邊設備業
597,3518,222.84%,23,125.19%,137,0.00%,0,217.46%,49,-12.45%,15,74.97%,43,其他電子業
598,3528,85.46%,23,-35.46%,63,0.00%,0,42.04%,44,36.83%,17,48.31%,46,電子通路業
599,3530,110.39%,15,-179.43%,44,0.00%,0,147.12%,25,80.13%,9,-14.15%,27,半導體業
600,3532,303.45%,26,1162.33%,150,-189.26%,111,263.13%,46,203.23%,17,164.71%,41,半導體業
601,3533,275.81%,18,-111.73%,123,1183.35%,191,223.79%,51,47.22%,13,83.09%,43,電子零組件業
602,3535,84.25%,32,-464.76%,137,0.00%,0,105.51%,51,-22.96%,16,132.34%,51,光電業
603,3536,-393.18%,35,-150.42%,67,0.00%,0,30.71%,47,-137.74%,11,-17.48%,43,半導體業
604,3543,0.00%,1,-18.14%,2,0.00%,0,-4.88%,1,0.00%,0,-3.90%,3,光電業
605,3545,36.47%,30,-270.37%,158,131.82%,29,111.54%,49,40.67%,16,76.78%,50,半導體業
606,3550,-81.15%,26,35.67%,94,0.00%,0,88.38%,48,-7.33%,16,-48.04%,45,電子零組件業
607,3557,489.93%,18,356.71%,58,0.00%,0,277.75%,53,106.60%,14,346.89%,51,光電業
608,3563,63.85%,7,-85.77%,33,-409.92%,18,46.46%,19,-19.94%,6,-11.55%,16,光電業
609,3576,43.82%,35,-553.77%,188,0.00%,8,73.39%,46,-26.55%,14,-3.67%,42,光電業
610,3583,71.92%,26,23.10%,149,268.73%,42,114.36%,47,-7.53%,16,24.53%,43,半導體業
611,3588,137.09%,20,807.70%,160,0.00%,0,74.78%,43,6.31%,19,67.30%,48,半導體業
612,3591,152.70%,22,441.89%,126,0.00%,0,48.83%,47,-15.91%,16,7.16%,42,光電業
613,3593,500.03%,41,31.64%,30,0.00%,0,93.73%,38,38.55%,14,75.52%,46,電子零組件業
614,3596,111.01%,28,564.59%,124,590.06%,46,153.83%,45,-1.09%,16,19.60%,43,通信網路業
615,3605,88.40%,19,202.44%,162,-11.46%,2,74.49%,49,-12.28%,14,-3.43%,43,電子零組件業
616,3607,182.68%,32,-767.77%,113,0.00%,0,63.32%,47,-21.52%,17,-2.00%,47,電子零組件業
617,3617,2.05%,22,-92.34%,138,53.82%,12,85.57%,43,32.43%,18,0.75%,48,其他電子業
618,3622,128.46%,22,58.61%,169,0.00%,0,116.57%,45,51.51%,15,76.55%,37,光電業
619,3645,185.97%,27,948.97%,161,-306.41%,38,179.58%,49,44.33%,13,4.02%,39,電子零組件業
620,3653,256.41%,19,274.10%,126,818.69%,129,298.64%,44,160.21%,14,113.41%,47,電子零組件業
621,3661,138.48%,14,311.88%,81,988.84%,106,280.67%,52,23.02%,16,200.75%,46,半導體業
622,3665,143.24%,24,280.16%,134,-82.08%,144,116.43%,45,14.31%,15,74.09%,44,其他電子業
623,3669,61.36%,29,603.37%,32,0.00%,36,120.03%,51,49.51%,16,58.15%,45,光電業
624,3673,81.09%,31,-185.80%,159,-421.35%,32,58.80%,51,0.06%,14,38.39%,51,光電業
625,3679,11.93%,29,-141.96%,56,0.00%,0,63.26%,48,28.20%,14,60.43%,49,電子零組件業
626,3682,39.50%,28,-245.04%,166,0.00%,3,61.11%,45,-8.24%,15,43.49%,41,通信網路業
627,3686,1.29%,34,855.53%,115,0.00%,0,240.71%,43,-39.64%,14,143.99%,44,半導體業
628,3694,187.46%,24,-4.35%,183,0.00%,0,165.41%,47,-8.50%,15,75.88%,48,通信網路業
629,3698,132.80%,23,196.20%,181,0.00%,0,102.71%,46,41.21%,15,105.59%,46,光電業
630,3701,841.52%,26,-79.14%,22,0.00%,0,119.34%,47,126.66%,15,189.19%,54,電腦及週邊設備業
631,3702,31.06%,21,-601.99%,178,104.30%,53,54.69%,46,19.12%,17,5.88%,36,電子通路業
632,3703,17.47%,21,70.07%,134,0.00%,2,56.30%,44,26.26%,13,37.02%,42,建材營造
633,3704,0.92%,31,-280.25%,140,98.95%,10,120.16%,51,-20.02%,16,0.63%,46,通信網路業
634,3705,35.72%,18,-262.04%,237,0.00%,0,17.94%,50,-13.70%,15,13.83%,51,生技醫療業
635,3706,110.70%,26,-526.61%,160,-515.05%,59,88.67%,47,24.88%,16,-2.83%,42,電腦及週邊設備業
636,3708,352.85%,30,484.06%,211,-148.50%,23,250.50%,40,31.43%,16,-40.99%,41,化學工業
637,3711,67.51%,16,-193.91%,86,-128.67%,111,54.76%,31,-9.14%,8,-15.43%,23,半導體業
638,3712,-37.51%,12,81.52%,60,0.00%,0,35.87%,26,-25.51%,6,-29.50%,16,電腦及週邊設備業
639,4104,12.99%,17,-6.30%,196,0.00%,0,49.47%,53,14.12%,18,15.94%,44,生技醫療業
640,4106,95.36%,24,357.62%,115,0.00%,0,57.09%,53,4.16%,17,53.51%,47,生技醫療業
641,4108,-8.57%,30,-201.16%,186,0.00%,0,82.93%,55,16.62%,18,5.10%,40,生技醫療業
642,4119,79.81%,17,-240.41%,154,106.03%,29,136.24%,50,21.57%,16,43.06%,44,生技醫療業
643,4133,172.75%,34,-662.33%,107,0.00%,0,117.59%,44,46.15%,15,-0.54%,40,生技醫療業
644,4137,126.58%,26,991.00%,121,265.95%,36,125.95%,47,-3.61%,14,35.10%,47,生技醫療業
645,4141,37.32%,34,-347.46%,132,0.00%,0,36.87%,46,2.59%,17,-48.01%,43,生技醫療業
646,4142,60.39%,18,246.45%,158,26.00%,1,187.98%,45,67.78%,17,52.12%,46,生技醫療業
647,4144,-30.08%,27,127.60%,98,0.00%,0,26.69%,46,-14.62%,14,-15.01%,43,生技醫療業
648,4148,-11.98%,21,-508.98%,104,154.00%,24,39.02%,40,-79.61%,11,55.86%,37,生技醫療業
649,4155,100.91%,18,15.91%,46,0.00%,0,44.41%,36,9.57%,10,38.22%,35,生技醫療業
650,4164,9.57%,24,223.58%,110,0.00%,1,64.57%,52,-12.42%,13,-3.58%,44,生技醫療業
651,4190,71.87%,34,430.48%,105,166.54%,37,158.92%,52,-76.42%,12,27.49%,44,生技醫療業
652,4306,-29.23%,29,-229.97%,146,0.00%,0,35.70%,49,0.65%,17,10.27%,38,塑膠工業
653,4414,18.19%,27,-1198.86%,174,0.00%,0,24.23%,46,75.40%,21,15.52%,41,紡織纖維
654,4426,-24.37%,38,341.70%,117,0.00%,0,87.29%,47,-72.75%,11,-42.21%,46,紡織纖維
655,4438,-110.07%,28,-252.61%,220,-270.99%,42,24.45%,52,-31.35%,12,-10.32%,44,紡織纖維
656,4439,-38.93%,4,0.00%,6,0.00%,0,6.45%,6,0.00%,0,9.13%,7,紡織纖維
657,4526,-194.39%,29,-81.71%,169,0.00%,0,48.92%,50,-48.78%,18,7.17%,51,電機機械
658,4532,-95.33%,25,-99.28%,115,-36.42%,16,8.03%,47,-58.20%,16,-19.70%,47,電機機械
659,4536,2.54%,31,135.47%,125,419.47%,28,81.59%,49,-24.93%,13,-20.31%,40,其他
660,4540,82.60%,8,-322.29%,68,-84.43%,5,104.09%,21,55.68%,8,-50.02%,24,電機機械
661,4545,265.02%,39,-528.22%,93,0.00%,0,60.50%,53,31.43%,13,-36.71%,43,電子零組件業
662,4551,-87.90%,25,-204.35%,179,226.84%,95,152.74%,51,33.26%,17,90.57%,43,汽車工業
663,4552,20.42%,28,-124.69%,144,-181.79%,21,57.71%,44,-47.07%,16,-26.63%,48,電機機械
664,4555,-141.21%,34,-77.25%,20,0.00%,1,50.68%,54,-38.12%,18,31.67%,51,電機機械
665,4557,46.20%,23,-43.33%,77,135.50%,16,65.94%,51,-13.50%,15,-22.26%,40,汽車工業
666,4560,10.78%,24,74.80%,126,-3.11%,17,91.39%,41,-19.07%,14,57.56%,37,電機機械
667,4562,-382.95%,40,-128.53%,18,0.00%,0,-18.79%,44,-71.46%,14,11.59%,34,電機機械
668,4564,-263.31%,15,19.81%,40,23.57%,9,-7.70%,15,-27.77%,5,-27.16%,15,電機機械
669,4566,-199.32%,23,-87.79%,33,0.00%,0,34.71%,34,-42.94%,7,2.06%,28,電機機械
670,4571,-153.06%,12,184.78%,43,0.00%,0,8.26%,9,-15.31%,2,-22.21%,6,電機機械
671,4572,-223.13%,9,-61.24%,23,0.00%,0,-11.78%,10,9.87%,2,-16.18%,10,電機機械
672,4576,43.13%,4,230.06%,19,0.00%,3,45.55%,10,-20.65%,3,-14.47%,10,電機機械
673,4581,0.00%,0,12.81%,3,0.00%,0,21.64%,3,0.00%,0,35.74%,4,汽車工業
674,4720,22.18%,38,215.80%,19,0.00%,0,77.06%,50,19.41%,17,63.68%,45,化學工業
675,4722,-8.87%,29,-19.43%,117,-2.81%,2,31.71%,49,-23.87%,13,0.84%,45,化學工業
676,4725,49.89%,29,-480.25%,119,-14.01%,9,133.59%,44,-55.04%,16,-37.12%,41,化學工業
677,4737,6.90%,28,200.37%,67,0.00%,0,62.80%,49,-11.54%,13,44.71%,44,生技醫療業
678,4739,145.80%,26,-118.05%,114,-23.82%,17,116.42%,37,-47.14%,14,14.76%,32,化學工業
679,4746,-26.92%,27,-585.08%,161,-239.91%,17,89.09%,41,-21.38%,16,-8.63%,48,生技醫療業
680,4755,18.46%,17,272.77%,66,-38.74%,8,82.66%,46,16.83%,14,17.00%,41,化學工業
681,4763,-97.74%,18,-924.93%,155,-21.57%,25,63.63%,50,38.36%,17,28.52%,42,化學工業
682,4764,64.85%,13,153.22%,74,-30.12%,2,23.08%,34,23.67%,11,-1.89%,33,化學工業
683,4766,3.79%,7,-378.09%,72,160.02%,28,74.22%,20,43.01%,7,15.61%,19,化學工業
684,4807,54.21%,22,136.55%,50,-138.73%,8,53.01%,36,23.38%,14,-6.77%,39,貿易百貨
685,4904,-5.78%,29,-27.04%,83,27.72%,101,21.38%,49,13.38%,14,9.77%,47,通信網路業
686,4906,25.50%,22,973.94%,167,-1.71%,12,98.68%,51,21.69%,15,12.76%,43,通信網路業
687,4912,-152.79%,24,229.13%,118,-40.06%,3,190.64%,46,-26.62%,12,129.81%,42,電子零組件業
688,4915,132.31%,29,712.55%,126,111.23%,58,131.57%,47,-24.91%,16,73.79%,45,電子零組件業
689,4916,36.29%,23,-304.92%,159,0.00%,0,76.82%,49,-19.24%,15,62.22%,53,電腦及週邊設備業
690,4919,163.02%,27,-39.37%,114,94.52%,53,146.11%,43,14.08%,16,30.34%,43,半導體業
691,4927,138.55%,22,671.26%,149,531.39%,82,68.04%,52,47.64%,13,60.84%,43,電子零組件業
692,4930,116.22%,41,9.90%,43,0.00%,0,48.10%,42,-27.59%,14,-6.25%,31,電器電纜
693,4934,-4.20%,30,272.95%,156,0.00%,1,291.06%,44,111.19%,18,-5.26%,43,光電業
694,4935,45.15%,18,505.63%,130,-698.49%,58,157.91%,42,53.59%,15,22.27%,43,光電業
695,4938,5.87%,29,994.22%,151,327.89%,151,80.39%,42,-20.68%,16,-6.16%,48,電腦及週邊設備業
696,4942,4.94%,27,-48.11%,129,0.00%,0,78.14%,53,19.84%,15,66.14%,48,光電業
697,4943,62.99%,20,329.70%,76,1757.60%,117,247.96%,46,55.12%,19,38.67%,45,電子零組件業
698,4952,-0.31%,22,120.36%,137,-11.45%,1,41.08%,49,-20.39%,15,25.41%,50,半導體業
699,4956,27.84%,20,-120.15%,151,0.00%,0,74.75%,49,23.42%,16,135.51%,49,光電業
700,4958,112.87%,19,520.82%,188,114.74%,121,118.74%,48,84.75%,14,46.10%,40,電子零組件業
701,4960,219.97%,30,-367.70%,120,0.00%,3,187.43%,41,18.24%,15,-75.08%,41,光電業
702,4961,-33.75%,9,-236.45%,78,0.14%,2,34.45%,22,-27.12%,7,60.88%,24,半導體業
703,4967,80.16%,7,111.60%,52,0.00%,0,121.66%,16,27.95%,5,66.16%,16,半導體業
704,4968,-4.73%,25,328.58%,105,2151.31%,108,219.21%,49,23.38%,14,18.78%,40,半導體業
705,4976,68.19%,23,-397.74%,107,0.00%,1,138.51%,48,12.52%,14,70.73%,44,光電業
706,4977,184.61%,21,406.96%,107,78.28%,42,147.51%,47,82.46%,16,58.51%,44,通信網路業
707,4989,82.51%,19,-95.24%,47,0.00%,0,26.94%,31,-11.22%,6,28.40%,25,電子零組件業
708,4994,89.83%,27,-421.10%,155,0.00%,0,115.58%,51,-14.93%,15,2.73%,48,資訊服務業
709,4999,6.49%,28,-247.58%,180,0.00%,0,39.19%,45,-10.00%,14,-8.77%,45,電子零組件業
710,5007,54.71%,29,-124.14%,121,-7.56%,8,58.43%,49,0.03%,18,-0.78%,45,鋼鐵工業
711,5203,106.38%,20,103.89%,138,12.88%,3,140.82%,42,85.66%,16,41.03%,41,資訊服務業
712,5215,-73.20%,25,258.35%,75,299.82%,19,128.63%,45,9.28%,15,123.29%,46,電腦及週邊設備業
713,5225,-78.61%,22,-54.05%,39,0.00%,0,93.99%,48,-31.90%,15,8.01%,44,其他電子業
714,5234,120.88%,23,659.89%,159,39.54%,27,100.92%,48,-12.22%,13,122.33%,42,光電業
715,5243,7.42%,22,-20.64%,194,-54.85%,11,61.91%,45,-24.43%,14,47.93%,43,光電業
716,5258,83.11%,34,-109.80%,67,-13.26%,1,185.05%,43,-1.10%,19,29.20%,43,電腦及週邊設備業
717,5264,185.47%,26,64.84%,120,285.00%,36,56.71%,48,53.09%,14,60.20%,49,電腦及週邊設備業
718,5269,215.58%,20,926.68%,168,538.26%,138,172.70%,56,78.72%,17,123.69%,43,半導體業
719,5283,10.86%,7,-47.80%,49,0.00%,3,14.94%,13,-7.39%,2,3.94%,11,電器電纜
720,5284,-43.09%,28,4.30%,32,2.35%,10,27.45%,46,-36.99%,13,-3.17%,37,其他
721,5285,91.07%,19,1128.37%,198,148.88%,4,47.23%,51,13.39%,16,48.29%,48,半導體業
722,5288,-0.82%,17,-308.38%,151,243.41%,34,109.80%,49,18.91%,19,11.34%,45,電機機械
723,5305,78.21%,22,499.39%,186,8.26%,20,121.34%,42,37.06%,13,76.92%,47,半導體業
724,5388,-80.45%,24,-398.44%,144,127.18%,67,37.98%,46,10.43%,15,45.46%,55,通信網路業
725,5434,85.99%,22,687.26%,199,26.06%,57,52.14%,43,-19.55%,16,-7.14%,45,電子通路業
726,5469,133.24%,20,689.45%,91,-86.88%,22,164.89%,51,-6.35%,18,93.05%,48,電子零組件業
727,5471,66.21%,28,222.09%,202,4.31%,4,112.46%,50,24.40%,16,49.62%,43,半導體業
728,5484,234.49%,35,131.86%,13,0.00%,0,178.75%,46,45.30%,17,39.21%,45,光電業
729,5515,111.67%,26,257.15%,113,0.00%,0,95.99%,50,42.27%,14,-1.17%,31,建材營造
730,5519,60.21%,23,-78.13%,112,0.00%,0,92.76%,51,9.63%,14,27.52%,40,建材營造
731,5521,71.67%,25,370.99%,204,0.00%,0,107.31%,47,-60.08%,13,67.13%,40,建材營造
732,5522,115.25%,27,-300.49%,134,101.42%,7,93.45%,49,10.77%,15,23.75%,47,建材營造
733,5525,20.49%,19,225.33%,133,0.00%,0,90.69%,48,8.38%,16,-6.42%,36,建材營造
734,5531,235.13%,30,-533.71%,232,0.00%,0,73.79%,52,13.81%,17,-2.29%,39,建材營造
735,5533,28.73%,29,54.75%,146,0.00%,0,9.28%,59,4.11%,18,24.82%,46,建材營造
736,5534,78.76%,25,-287.81%,144,21.57%,41,61.87%,45,11.52%,14,12.13%,46,建材營造
737,5538,-8.36%,34,-9.63%,26,-16.55%,3,1.33%,48,-7.26%,15,45.63%,55,鋼鐵工業
738,5607,72.30%,21,130.56%,138,0.00%,0,117.95%,48,2.68%,16,47.66%,44,航運業
739,5608,-79.83%,25,-199.95%,148,0.00%,0,77.78%,46,12.94%,17,-17.39%,46,航運業
740,5706,20.43%,21,-28.25%,41,0.00%,0,68.92%,44,-1.39%,11,18.78%,42,觀光事業
741,5871,70.08%,19,1337.00%,251,255.35%,133,94.58%,51,17.16%,16,28.06%,43,其他
742,5876,-12.92%,7,132.00%,229,32.99%,59,36.42%,21,6.59%,7,29.37%,19,金融保險業
743,5880,67.89%,14,208.56%,208,-222.72%,109,53.24%,43,38.21%,14,18.75%,37,金融保險業
744,5906,-2.44%,24,-61.02%,20,0.00%,0,231.10%,48,79.17%,17,231.37%,45,貿易百貨
745,5907,66.41%,32,554.61%,137,-102.35%,18,87.24%,49,-35.49%,15,68.10%,50,貿易百貨
746,6005,47.75%,19,-107.08%,237,-69.40%,46,43.18%,47,-7.82%,15,6.18%,38,金融保險業
747,6024,-25.11%,18,-110.44%,91,-199.80%,13,50.80%,36,-1.57%,11,-4.37%,35,金融保險業
748,6108,9.05%,28,136.82%,158,0.00%,1,32.59%,51,-0.84%,17,49.15%,53,電子零組件業
749,6112,21.79%,16,676.11%,171,0.00%,1,37.64%,51,8.21%,17,42.56%,48,資訊服務業
750,6115,33.23%,12,-51.72%,135,0.00%,0,31.39%,50,2.73%,17,12.69%,45,電子零組件業
751,6116,75.59%,27,286.86%,133,-53.21%,4,63.13%,42,38.28%,17,1.88%,40,光電業
752,6117,48.35%,25,-114.38%,15,0.00%,0,95.13%,58,15.22%,11,45.10%,47,電腦及週邊設備業
753,6120,328.78%,28,846.00%,188,-488.15%,12,229.74%,42,-16.58%,14,-19.31%,42,光電業
754,6128,-68.08%,29,-124.52%,116,0.00%,1,36.46%,45,-33.72%,16,6.35%,44,電腦及週邊設備業
