stockiid,Booling,Booling_trade,追隨外資,forei_trade,追隨投信,invers_trade,KD 交叉,KD_trade,MACD 交叉,MACD_trade,均線交叉,MA_trade,type,Price
6220,0.3543,22,0.01,123,0.14,17,0.57,46,-0.89,15,-0.38,45,電子零組件業,TWO
6259,3.982,23,0.00,0,0.00,0,-0.13,50,0.32,16,1.93,49,電子零組件業,TWO
6266,0.9173,14,7.71,86,0.00,0,1.04,47,0.64,16,0.46,38,電子零組件業,TWO
6274,2.0438,11,-0.33,211,6.05,178,1.62,45,0.87,18,1.41,43,電子零組件業,TWO
6279,0.5331,23,-3.21,133,0.01,24,0.70,45,-0.35,16,-0.34,44,電子零組件業,TWO
6284,2.1994,19,16.93,129,0.00,0,1.71,47,0.64,20,0.34,43,電子零組件業,TWO
6290,0.8962,16,4.83,135,1.33,73,2.15,49,0.44,13,0.22,42,電子零組件業,TWO
6292,0.6705,20,0.33,24,0.00,0,0.61,47,0.30,20,0.48,46,電子零組件業,TWO
6418,-0.2372,16,-0.27,2,0.00,0,-0.11,14,-0.32,4,-0.32,17,電子零組件業,TWO
6432,2.2991,25,0.70,67,0.00,0,1.62,49,1.39,17,0.48,46,電子零組件業,TWO
6538,-4.5058,32,1.94,26,0.38,8,2.94,46,-0.31,10,0.65,45,電子零組件業,TWO
6642,0.2074,5,0.00,3,0.00,0,0.25,9,0.09,1,0.23,10,電子零組件業,TWO
6664,0.3369,10,0.87,50,0.00,0,0.30,28,0.19,5,0.13,24,電子零組件業,TWO
8038,-0.9064,25,-0.68,118,0.00,1,0.58,53,0.05,15,-0.27,46,電子零組件業,TWO
8042,0.3019,23,-2.45,176,-0.05,1,0.49,47,-0.02,17,-0.12,45,電子零組件業,TWO
8043,1.1038,27,3.35,79,0.00,0,1.23,48,0.26,16,0.66,44,電子零組件業,TWO
8071,0.6439,15,-0.89,81,0.00,0,1.30,47,0.19,19,0.91,47,電子零組件業,TWO
8074,-0.3503,37,0.10,101,-0.44,5,0.50,45,-0.40,14,-0.42,43,電子零組件業,TWO
8080,1.8698,40,-0.26,5,0.00,0,0.12,45,-0.34,15,0.42,44,電子零組件業,TWO
8091,0.9403,20,1.37,164,-1.43,20,0.67,51,0.45,13,0.82,48,電子零組件業,TWO
8093,-0.8838,30,0.07,24,0.00,0,0.87,50,-0.69,15,-0.45,41,電子零組件業,TWO
8109,0.4594,22,-1.14,128,-0.09,15,0.37,52,0.01,15,0.18,42,電子零組件業,TWO
8121,1.1547,34,0.55,100,0.00,0,1.03,54,0.25,14,0.68,49,電子零組件業,TWO
8147,1.643,33,-3.87,36,0.00,0,0.45,47,-0.38,16,0.51,45,電子零組件業,TWO
8155,1.7515,16,3.01,130,2.43,68,2.17,52,0.67,15,1.64,47,電子零組件業,TWO
8182,1.7516,15,2.00,75,0.00,0,1.57,45,1.57,15,0.48,47,電子零組件業,TWO
8289,0.7294,18,0.54,33,0.00,0,0.31,54,-0.03,21,0.82,48,電子零組件業,TWO
8291,0.4756,27,0.00,3,0.00,0,-0.08,34,-0.45,9,0.99,37,電子零組件業,TWO
8358,1.3335,24,2.42,129,-2.01,60,1.78,48,-0.18,16,0.05,48,電子零組件業,TWO
8287,2.1332,43,-0.90,48,0.00,0,-1.07,45,-0.10,13,0.00,45,電子零組件業,TWO
2301,1.0462,23,-0.37,197,-2.06,104,0.85,48,0.19,18,0.25,50,電腦及週邊設備業,TW
2305,1.5441,29,-2.37,80,0.00,0,1.12,50,-0.13,14,-0.18,44,電腦及週邊設備業,TW
2324,0.5104,24,-3.71,187,1.06,86,0.52,53,0.06,17,0.05,50,電腦及週邊設備業,TW
2331,1.3375,30,-2.74,171,0.00,0,1.01,46,-0.13,15,-0.21,41,電腦及週邊設備業,TW
2352,-0.5445,25,3.62,138,-3.03,57,0.38,53,-0.01,15,0.48,47,電腦及週邊設備業,TW
2353,0.4141,19,-2.44,166,-1.50,47,1.56,41,0.10,18,0.10,42,電腦及週邊設備業,TW
2356,1.3506,26,-3.80,153,0.63,98,0.49,47,0.34,21,0.22,51,電腦及週邊設備業,TW
2357,0.9925,22,-3.90,226,3.23,94,0.53,54,-0.38,19,-0.14,42,電腦及週邊設備業,TW
2362,0.8621,30,-1.25,173,-0.47,2,0.76,43,-0.01,15,0.12,44,電腦及週邊設備業,TW
2364,-0.268,36,0.00,0,0.00,0,1.20,47,0.31,16,1.03,47,電腦及週邊設備業,TW
2365,0.9812,29,-1.33,166,0.00,0,0.96,42,0.13,19,0.24,39,電腦及週邊設備業,TW
2376,0.2931,25,11.03,144,1.41,85,1.28,49,0.76,19,0.36,43,電腦及週邊設備業,TW
2377,2.2602,28,2.71,146,1.93,157,1.50,42,0.71,16,0.06,43,電腦及週邊設備業,TW
2380,-0.6406,38,-1.51,37,0.00,0,0.42,49,0.02,19,-0.04,41,電腦及週邊設備業,TW
2382,1.1553,26,-0.71,160,5.51,139,0.54,51,0.20,17,0.11,38,電腦及週邊設備業,TW
2387,3.1047,25,0.24,141,-0.18,13,1.70,47,0.17,17,0.30,39,電腦及週邊設備業,TW
2395,0.422,20,-0.04,230,2.59,109,0.57,47,0.16,17,0.24,45,電腦及週邊設備業,TW
2397,0.1739,25,7.11,109,0.91,4,0.87,47,0.11,14,-0.05,42,電腦及週邊設備業,TW
2399,0.6315,22,5.64,148,0.00,0,1.28,49,-0.24,15,0.08,43,電腦及週邊設備業,TW
2405,1.0144,26,3.28,169,0.00,0,0.70,48,0.52,18,1.73,52,電腦及週邊設備業,TW
2417,1.7084,17,2.04,177,0.00,3,0.88,45,0.80,17,0.58,53,電腦及週邊設備業,TW
2424,4.011,36,-0.49,5,0.00,0,1.55,42,0.34,11,0.07,35,電腦及週邊設備業,TW
2425,0.0593,29,-2.18,157,0.00,0,1.50,46,-0.08,16,0.02,41,電腦及週邊設備業,TW
2442,0.1944,20,-2.94,113,0.00,6,1.27,44,0.19,15,0.08,44,電腦及週邊設備業,TW
2465,0.4096,20,0.86,43,0.00,0,2.17,49,-0.65,18,2.11,50,電腦及週邊設備業,TW
3002,0.8302,30,-0.16,56,0.00,0,0.43,51,0.20,17,0.62,42,電腦及週邊設備業,TW
3005,0.903,25,0.66,139,0.49,69,0.81,50,0.21,20,0.19,50,電腦及週邊設備業,TW
3013,1.0529,21,1.68,190,0.00,0,0.68,46,0.25,17,0.20,46,電腦及週邊設備業,TW
3017,1.6516,20,4.53,158,-3.73,69,1.21,53,0.25,16,0.79,47,電腦及週邊設備業,TW
3022,-0.9311,25,-1.46,178,-0.44,7,0.37,48,0.37,14,0.51,51,電腦及週邊設備業,TW
3046,-3.8277,37,6.52,19,0.00,0,2.08,45,-0.70,14,0.84,46,電腦及週邊設備業,TW
3057,0.7398,31,-2.97,98,0.00,0,0.37,44,-0.63,16,0.36,43,電腦及週邊設備業,TW
3060,1.9383,33,-1.19,99,0.00,0,1.07,50,0.05,16,0.12,48,電腦及週邊設備業,TW
3231,0.9269,23,4.00,221,5.12,96,1.21,48,0.10,15,-0.09,40,電腦及週邊設備業,TW
3416,0.313,25,-1.27,142,0.00,0,0.22,49,0.06,11,0.01,37,電腦及週邊設備業,TW
3494,-1.0836,33,0.37,122,0.00,0,-0.11,47,-0.51,13,0.04,47,電腦及週邊設備業,TW
3515,2.2952,20,0.79,137,6.96,35,2.15,44,1.32,17,1.01,48,電腦及週邊設備業,TW
3701,8.4152,26,-0.79,22,0.00,0,1.19,47,1.27,15,1.89,54,電腦及週邊設備業,TW
3706,1.107,26,-5.27,160,-5.15,59,0.89,47,0.25,16,-0.03,42,電腦及週邊設備業,TW
3712,-0.3751,12,0.82,60,0.00,0,0.36,26,-0.26,6,-0.30,16,電腦及週邊設備業,TW
4916,0.3629,23,-3.05,159,0.00,0,0.77,49,-0.19,15,0.62,53,電腦及週邊設備業,TW
4938,0.0587,29,9.94,151,3.28,151,0.80,42,-0.21,16,-0.06,48,電腦及週邊設備業,TW
5215,-0.732,25,2.58,75,3.00,19,1.29,45,0.09,15,1.23,46,電腦及週邊設備業,TW
5258,0.8311,34,-1.10,67,-0.13,1,1.85,43,-0.01,19,0.29,43,電腦及週邊設備業,TW
5264,1.8547,26,0.65,120,2.85,36,0.57,48,0.53,14,0.60,49,電腦及週邊設備業,TW
6117,0.4835,25,-1.14,15,0.00,0,0.95,58,0.15,11,0.45,47,電腦及週邊設備業,TW
6128,-0.6808,29,-1.25,116,0.00,1,0.36,45,-0.34,16,0.06,44,電腦及週邊設備業,TW
6166,0.27,31,-1.40,175,0.76,10,0.93,48,-0.33,17,0.57,50,電腦及週邊設備業,TW
6172,2.1741,17,-0.26,37,0.00,0,1.39,52,0.60,18,2.11,55,電腦及週邊設備業,TW
6206,-1.3809,28,3.63,188,-0.27,6,-0.01,50,-0.04,13,-0.13,45,電腦及週邊設備業,TW
6230,3.5373,27,-1.55,124,-2.07,69,1.70,40,1.15,20,0.16,42,電腦及週邊設備業,TW
6235,1.4941,22,-2.40,149,0.00,0,0.87,44,0.26,18,0.06,40,電腦及週邊設備業,TW
6277,0.123,23,-1.32,226,0.09,1,0.24,51,0.02,16,0.10,45,電腦及週邊設備業,TW
6414,0.1109,27,-3.21,107,1.02,56,1.44,45,-0.05,17,-0.50,39,電腦及週邊設備業,TW
6579,-0.3194,18,-1.77,93,0.00,1,0.22,42,-0.25,14,0.26,38,電腦及週邊設備業,TW
6591,-1.0384,15,-2.93,64,0.00,0,0.69,32,-0.44,9,-0.18,29,電腦及週邊設備業,TW
6669,0.5281,3,13.49,94,1.81,86,0.49,19,0.11,4,0.64,16,電腦及週邊設備業,TW
8114,-0.2715,39,-0.80,121,-0.48,6,-0.00,53,-0.43,19,0.15,39,電腦及週邊設備業,TW
8163,0.7297,19,5.23,154,-1.60,39,2.10,47,-0.07,14,0.27,43,電腦及週邊設備業,TW
8210,0.7083,19,16.03,162,2.23,14,1.66,49,0.16,13,0.11,40,電腦及週邊設備業,TW
9912,0.5366,38,-0.51,16,0.00,0,0.68,42,0.51,14,0.08,44,電腦及週邊設備業,TW
1569,1.439,24,1.11,98,-1.61,19,1.52,48,0.20,16,0.18,46,電腦及週邊設備業,TWO
3071,2.1419,17,7.47,160,0.00,0,1.72,47,0.22,13,0.50,42,電腦及週邊設備業,TWO
3088,0.6054,20,-1.59,149,0.00,0,0.55,48,-0.08,20,0.13,45,電腦及週邊設備業,TWO
3211,1.249,21,3.87,183,0.00,1,0.85,48,0.35,15,0.62,43,電腦及週邊設備業,TWO
3213,-0.7124,21,1.86,140,0.00,0,0.66,46,0.18,18,0.46,43,電腦及週邊設備業,TWO
3272,1.2899,25,3.06,109,0.00,0,1.44,45,-0.72,16,-0.25,47,電腦及週邊設備業,TWO
3287,2.1811,30,0.33,8,0.00,0,0.91,51,1.24,15,0.53,48,電腦及週邊設備業,TWO
3323,1.5501,23,-1.70,160,-0.09,1,1.16,47,-0.23,16,0.40,42,電腦及週邊設備業,TWO
3325,0.8954,37,1.70,68,0.00,0,0.76,45,-0.38,13,0.30,39,電腦及週邊設備業,TWO
3479,1.081,28,8.61,183,0.00,0,1.09,46,0.00,18,0.39,48,電腦及週邊設備業,TWO
3483,3.5779,21,0.90,99,1.27,9,1.85,49,0.37,14,0.86,44,電腦及週邊設備業,TWO
3521,-0.4023,31,-0.45,27,0.00,0,1.05,53,-0.30,15,0.49,48,電腦及週邊設備業,TWO
3540,0.0319,24,1.46,157,-0.30,4,1.70,44,1.02,15,0.44,47,電腦及週邊設備業,TWO
3577,-0.2239,33,0.00,4,0.00,0,0.18,47,-0.20,15,0.13,44,電腦及週邊設備業,TWO
3594,0.987,31,5.74,113,0.00,0,1.12,50,-0.05,15,0.12,40,電腦及週邊設備業,TWO
3611,0.4846,21,-2.92,125,-4.07,51,0.83,46,0.10,14,0.03,43,電腦及週邊設備業,TWO
3625,2.1541,22,4.80,162,0.00,0,0.29,50,-0.10,14,0.39,48,電腦及週邊設備業,TWO
3652,-2.7216,32,-0.54,18,0.00,0,1.05,41,0.01,14,-0.24,38,電腦及週邊設備業,TWO
3693,1.8025,28,-1.13,29,0.00,0,0.42,51,-1.00,12,-0.25,40,電腦及週邊設備業,TWO
3709,1.3335,26,-0.01,39,0.00,0,0.77,43,-0.07,14,0.46,36,電腦及週邊設備業,TWO
4924,1.5651,31,-70.15,304,0.00,0,1.14,41,0.89,19,-0.35,38,電腦及週邊設備業,TWO
4931,0.2114,4,1.40,32,0.00,0,0.31,8,-0.19,3,-0.05,9,電腦及週邊設備業,TWO
4987,-0.5681,25,0.17,11,-0.27,2,0.44,50,-0.29,16,0.27,43,電腦及週邊設備業,TWO
5223,0.1425,14,1.01,41,0.00,0,0.72,24,-0.15,8,0.34,27,電腦及週邊設備業,TWO
5289,1.0835,19,1.14,194,1.26,53,1.03,53,0.58,11,0.60,45,電腦及週邊設備業,TWO
5304,1.0473,31,0.00,0,0.00,0,2.08,50,-0.34,17,0.98,44,電腦及週邊設備業,TWO
5356,0.0189,23,4.09,139,0.00,0,0.25,48,-0.20,14,-0.16,42,電腦及週邊設備業,TWO
5386,1.4365,26,5.21,85,0.00,0,1.67,44,0.14,17,0.37,44,電腦及週邊設備業,TWO
5426,0.2796,24,-0.93,66,0.00,0,0.81,49,0.31,17,-0.01,38,電腦及週邊設備業,TWO
5438,-0.0929,19,1.62,74,0.00,0,0.46,43,0.01,17,0.25,36,電腦及週邊設備業,TWO
5450,1.7141,33,0.96,18,0.00,0,1.27,45,0.91,17,0.61,50,電腦及週邊設備業,TWO
5465,2.7276,32,0.28,54,-0.06,1,1.88,48,0.27,16,0.98,44,電腦及週邊設備業,TWO
5474,2.4639,20,5.02,115,0.00,0,1.35,46,0.32,13,0.25,41,電腦及週邊設備業,TWO
5490,-2.4795,27,0.12,142,-0.06,13,0.47,45,-0.07,14,0.51,50,電腦及週邊設備業,TWO
6121,1.4517,21,11.10,207,1.97,119,1.99,45,0.71,14,0.28,34,電腦及週邊設備業,TWO
6123,0.4231,29,3.44,129,-2.26,7,0.43,49,0.16,16,0.74,53,電腦及週邊設備業,TWO
6150,2.9323,21,4.73,97,0.00,0,4.29,46,1.17,18,0.54,48,電腦及週邊設備業,TWO
6160,0.8013,30,1.08,32,0.00,0,0.44,48,-0.41,16,0.04,37,電腦及週邊設備業,TWO
6161,0.6521,22,-1.90,123,0.00,0,1.20,48,-0.08,15,0.53,45,電腦及週邊設備業,TWO
6188,1.3536,26,26.64,168,0.07,50,1.59,47,0.35,14,0.30,50,電腦及週邊設備業,TWO
6228,-2.8234,45,-0.32,4,0.00,0,0.33,59,-0.19,12,0.53,56,電腦及週邊設備業,TWO
6276,0.7904,21,1.40,24,0.00,0,1.86,45,0.56,17,1.44,46,電腦及週邊設備業,TWO
6441,-1.5234,30,11.13,44,0.00,1,0.52,39,-0.21,10,0.34,39,電腦及週邊設備業,TWO
6570,1.0525,24,-0.08,1,0.00,0,0.36,34,-0.09,7,-0.06,31,電腦及週邊設備業,TWO
6577,1.1588,26,0.13,60,0.00,9,0.68,48,0.10,12,0.51,47,電腦及週邊設備業,TWO
6680,0.3823,11,0.00,0,0.00,0,-0.03,10,0.03,1,0.00,9,電腦及週邊設備業,TWO
8050,0.3974,18,1.12,186,0.00,0,0.50,45,-0.18,17,-0.22,39,電腦及週邊設備業,TWO
8076,0.7824,28,-2.67,166,-0.02,3,0.49,46,-0.08,15,0.04,47,電腦及週邊設備業,TWO
8234,-0.519,29,7.87,156,0.00,0,0.60,45,-0.03,14,0.05,47,電腦及週邊設備業,TWO
8410,4.3478,24,3.06,32,0.00,0,0.78,52,-0.03,15,0.29,44,電腦及週邊設備業,TWO
1603,0.7017,37,0.42,51,0.00,0,0.40,46,0.17,14,0.42,42,電器電纜,TW
1604,-0.7076,28,1.88,143,0.02,1,0.71,51,-0.06,13,-0.44,39,電器電纜,TW
1605,-0.205,22,7.10,148,0.01,44,1.65,42,-0.21,16,-0.27,40,電器電纜,TW
1608,1.5408,21,1.47,173,0.00,0,0.92,51,0.16,18,0.35,45,電器電纜,TW
1609,1.1148,21,6.86,179,-0.03,9,1.75,49,0.43,17,1.10,45,電器電纜,TW
1611,1.2334,23,7.39,185,0.01,1,1.21,43,0.08,18,0.35,41,電器電纜,TW
1612,0.2975,25,2.03,157,0.00,0,0.84,51,0.08,16,0.25,42,電器電纜,TW
1614,0.7458,35,-0.32,74,0.00,0,0.61,52,0.17,13,0.61,51,電器電纜,TW
1615,1.3608,14,6.52,48,0.00,0,1.29,44,0.31,17,0.66,39,電器電纜,TW
1616,0.3259,28,-1.29,38,0.00,0,0.76,52,-0.06,16,0.02,37,電器電纜,TW
1617,0.319,26,2.42,51,0.00,0,0.87,47,-0.10,15,1.06,35,電器電纜,TW
1618,1.2109,30,-0.42,68,0.00,0,0.75,49,0.02,15,0.21,46,電器電纜,TW
1626,0.3028,23,3.09,99,-0.30,5,1.41,48,-0.20,14,0.56,40,電器電纜,TW
4930,1.1622,41,0.10,43,0.00,0,0.48,42,-0.28,14,-0.06,31,電器電纜,TW
5283,0.1086,7,-0.48,49,0.00,3,0.15,13,-0.07,2,0.04,11,電器電纜,TW
2061,0.2695,33,0.34,16,0.00,0,0.75,44,0.44,17,-0.02,44,電器電纜,TWO
4609,2.3161,30,0.00,0,0.00,0,1.42,45,0.65,20,0.65,43,電器電纜,TWO
1503,0.3735,15,-0.26,107,0.00,0,0.63,46,0.09,22,0.51,47,電機機械,TW
1504,-0.7454,27,-1.95,147,2.93,38,0.58,47,-0.18,17,0.26,48,電機機械,TW
1506,0.5788,36,-0.46,82,0.00,0,0.34,52,-0.18,16,0.51,46,電機機械,TW
1507,0.6274,31,14.07,224,-1.32,12,0.63,51,0.43,16,0.31,48,電機機械,TW
1513,0.7848,22,-3.02,218,-0.11,2,0.73,45,0.07,16,0.35,43,電機機械,TW
1514,0.7731,11,2.16,183,-0.05,1,1.66,48,0.63,16,0.62,36,電機機械,TW
1515,1.7788,20,5.41,113,1.62,46,2.28,53,-0.01,11,1.04,42,電機機械,TW
1517,-0.0697,28,-1.15,90,0.00,0,0.40,51,-0.10,15,-0.20,41,電機機械,TW
1519,1.0044,15,12.00,164,0.02,7,0.93,48,0.70,18,0.64,47,電機機械,TW
1526,-1.3864,27,2.84,101,0.00,0,1.94,47,0.09,12,0.39,46,電機機械,TW
1527,-3.321,37,-3.86,102,-1.31,9,0.44,54,-0.51,14,0.06,43,電機機械,TW
1528,-1.0478,24,-3.55,119,0.00,0,0.90,49,0.02,16,0.06,43,電機機械,TW
1529,17.795,36,-1.15,30,0.00,0,5.32,50,6.23,12,6.76,46,電機機械,TW
1530,-0.0874,17,-0.97,40,0.00,0,0.50,47,0.18,15,0.19,42,電機機械,TW
1531,0.0457,30,6.05,142,-0.53,3,0.71,46,-0.07,13,-0.29,42,電機機械,TW
1532,0.5899,29,-0.05,144,0.15,24,0.30,49,-0.07,14,0.22,44,電機機械,TW
1535,-1.0744,30,-1.61,76,0.00,0,0.38,52,-0.47,15,-0.05,40,電機機械,TW
1537,0.1359,17,12.34,247,-0.07,16,0.45,46,0.00,19,0.01,43,電機機械,TW
1538,-1.1765,32,-0.30,23,0.00,0,1.35,46,0.58,17,0.46,46,電機機械,TW
1539,-0.0276,29,1.73,59,0.00,0,0.37,47,-0.56,15,0.18,44,電機機械,TW
1540,-0.1723,19,0.86,66,0.00,0,0.38,50,-0.09,12,0.42,41,電機機械,TW
1541,1.2247,26,-1.84,49,-0.11,1,1.48,44,-0.05,16,0.41,47,電機機械,TW
1558,0.0212,30,-0.88,127,-0.03,3,-0.03,56,-0.11,18,0.10,40,電機機械,TW
1560,0.7415,21,4.83,152,1.99,53,0.60,48,-0.05,18,0.20,42,電機機械,TW
1583,0.256,19,-1.66,32,0.00,0,0.27,51,-0.17,19,0.58,48,電機機械,TW
1589,0.351,28,-3.88,140,1.48,31,1.34,42,-0.56,20,-0.21,40,電機機械,TW
1590,0.8388,19,9.40,157,4.70,138,1.54,49,0.66,16,1.04,46,電機機械,TW
2049,0.8127,20,8.47,202,9.76,170,1.09,53,0.62,12,0.49,45,電機機械,TW
2371,3.8326,33,-6.95,153,0.13,10,2.33,44,-0.06,18,-0.14,43,電機機械,TW
3167,0.5278,18,-3.45,128,0.00,0,1.55,45,0.36,17,-0.15,38,電機機械,TW
4526,-1.9439,29,-0.82,169,0.00,0,0.49,50,-0.49,18,0.07,51,電機機械,TW
4532,-0.9533,25,-0.99,115,-0.36,16,0.08,47,-0.58,16,-0.20,47,電機機械,TW
4540,0.826,8,-3.22,68,-0.84,5,1.04,21,0.56,8,-0.50,24,電機機械,TW
4552,0.2042,28,-1.25,144,-1.82,21,0.58,44,-0.47,16,-0.27,48,電機機械,TW
4555,-1.4121,34,-0.77,20,0.00,1,0.51,54,-0.38,18,0.32,51,電機機械,TW
4560,0.1078,24,0.75,126,-0.03,17,0.91,41,-0.19,14,0.58,37,電機機械,TW
4562,-3.8295,40,-1.29,18,0.00,0,-0.19,44,-0.71,14,0.12,34,電機機械,TW
4564,-2.6331,15,0.20,40,0.24,9,-0.08,15,-0.28,5,-0.27,15,電機機械,TW
4566,-1.9932,23,-0.88,33,0.00,0,0.35,34,-0.43,7,0.02,28,電機機械,TW
4571,-1.5306,12,1.85,43,0.00,0,0.08,9,-0.15,2,-0.22,6,電機機械,TW
4572,-2.2313,9,-0.61,23,0.00,0,-0.12,10,0.10,2,-0.16,10,電機機械,TW
4576,0.4313,4,2.30,19,0.00,3,0.46,10,-0.21,3,-0.14,10,電機機械,TW
5288,-0.0082,17,-3.08,151,2.43,34,1.10,49,0.19,19,0.11,45,電機機械,TW
8222,-2.3247,31,-0.27,76,-0.96,2,-0.05,51,-0.54,15,0.54,41,電機機械,TW
8374,1.0403,23,1.48,112,0.00,0,0.59,47,0.42,17,0.16,44,電機機械,TW
8996,1.7441,19,4.36,127,-1.76,14,1.58,47,0.17,14,0.69,47,電機機械,TW
1570,0.1695,22,-1.50,31,0.00,0,0.48,55,0.10,19,0.22,45,電機機械,TWO
1580,-0.0526,31,-3.83,179,-0.14,7,0.33,46,-0.31,15,-0.26,34,電機機械,TWO
1586,0.779,26,8.16,180,0.00,0,0.89,52,0.28,20,0.59,47,電機機械,TWO
1591,-0.011,27,0.32,12,0.00,0,0.93,51,0.26,15,0.29,47,電機機械,TWO
1597,0.8365,17,4.45,129,5.26,54,2.25,47,1.27,15,0.80,53,電機機械,TWO
1599,-0.5752,30,-3.18,101,0.00,0,-0.07,51,-0.55,16,-0.09,50,電機機械,TWO
2066,-2.3085,42,-1.42,23,0.00,0,0.14,51,-0.62,15,-0.18,42,電機機械,TWO
2067,0.5596,43,-0.23,2,0.00,0,0.36,49,-0.16,17,0.00,42,電機機械,TWO
2070,-0.0754,18,-0.33,6,0.00,0,0.08,20,-0.11,5,-0.31,14,電機機械,TWO
2230,0.1387,32,-0.06,2,0.00,0,0.14,54,0.20,16,0.39,46,電機機械,TWO
2235,-4.3163,38,-1.62,14,-6.06,18,0.24,57,-0.75,10,-0.01,42,電機機械,TWO
3162,0.4783,29,7.56,56,0.00,0,2.27,48,1.13,15,1.40,43,電機機械,TWO
3178,0.7966,11,3.10,21,0.00,0,0.68,23,0.24,8,0.48,18,電機機械,TWO
3226,0.1834,28,0.00,2,0.00,0,0.33,53,-0.17,13,0.32,47,電機機械,TWO
3379,1.4859,29,0.25,13,0.00,0,0.75,51,0.77,16,0.61,45,電機機械,TWO
3426,0.7371,33,1.91,43,0.19,19,0.61,50,-0.52,11,0.06,43,電機機械,TWO
4502,2.7549,33,5.92,46,0.00,0,1.39,45,0.53,14,0.29,36,電機機械,TWO
4503,0.8406,41,0.43,25,0.00,0,0.25,50,-0.73,13,1.00,42,電機機械,TWO
4506,0.2306,11,12.40,330,0.00,0,0.60,51,0.17,15,0.38,46,電機機械,TWO
4510,0.3152,31,0.64,31,0.00,0,0.54,47,-0.35,18,-0.34,43,電機機械,TWO
4513,-0.3811,37,-1.32,37,0.00,0,0.99,49,-0.13,14,-0.21,45,電機機械,TWO
4523,-0.5796,34,0.60,24,0.00,0,1.07,51,-0.12,14,-0.03,40,電機機械,TWO
4527,-0.2721,26,-1.28,39,0.00,0,0.33,47,-0.20,17,0.12,43,電機機械,TWO
4528,-1.0664,28,3.11,150,-1.31,50,1.25,47,-0.11,11,0.14,45,電機機械,TWO
4530,1.0664,25,-0.18,1,0.00,0,1.02,45,0.56,16,0.69,41,電機機械,TWO
4533,0.8393,35,-0.21,67,0.00,0,0.31,51,0.04,11,-0.28,37,電機機械,TWO
4534,-0.018,32,-2.72,65,0.00,0,0.56,44,-1.01,18,-0.67,39,電機機械,TWO
4535,-3.4842,40,0.00,8,0.00,0,0.07,50,-0.49,15,-0.28,44,電機機械,TWO
4538,-0.2148,16,0.00,0,0.00,0,-0.08,21,-0.13,6,-0.08,20,電機機械,TWO
4543,-0.0629,34,0.51,2,0.00,0,0.96,52,-0.33,17,-0.27,42,電機機械,TWO
4549,-0.6195,25,-0.71,160,-0.75,5,0.46,48,-0.15,15,0.18,47,電機機械,TWO
4550,1.6907,27,3.00,20,0.00,0,0.53,48,0.41,14,0.04,41,電機機械,TWO
4561,0.2315,28,-0.22,5,0.00,0,0.21,26,0.13,4,-0.49,25,電機機械,TWO
4563,-0.1968,22,-0.22,13,0.00,0,0.03,27,-0.29,8,-0.17,27,電機機械,TWO
4568,-0.6264,23,0.00,0,-0.53,2,0.25,26,-0.27,4,-0.14,23,電機機械,TWO
4580,0.1671,3,0.61,10,0.00,2,0.09,4,0.00,0,-0.14,3,電機機械,TWO
6122,1.1105,24,-2.26,96,0.00,0,0.51,49,0.24,16,1.02,43,電機機械,TWO
6425,-1.4408,19,-0.59,16,0.00,0,0.39,17,-0.47,4,-0.07,17,電機機械,TWO
6603,-0.7059,30,-0.99,55,0.00,0,0.70,43,0.20,18,0.04,41,電機機械,TWO
6609,-0.0971,17,7.71,79,0.00,0,1.20,53,0.30,19,0.06,47,電機機械,TWO
8027,1.3647,20,-1.82,161,1.54,8,1.75,45,0.26,17,0.80,47,電機機械,TWO
8083,0.3316,28,-1.41,76,-0.04,1,0.45,48,0.37,16,-0.33,30,電機機械,TWO
8107,0.2791,23,1.70,64,1.06,2,0.91,43,-0.22,14,-0.77,39,電機機械,TWO
8255,0.1701,28,-2.22,173,-0.90,4,0.33,51,-0.15,14,0.44,45,電機機械,TWO
9951,-1.8229,31,-0.50,184,-1.41,36,0.49,50,-0.63,16,-0.15,48,電機機械,TWO
2101,1.1138,37,-1.78,247,0.00,5,0.51,47,0.06,14,0.13,40,橡膠工業,TW
2102,1.313,19,-2.90,213,0.00,0,0.86,43,0.27,21,0.34,42,橡膠工業,TW
2103,-0.4618,25,-12.60,185,-0.17,2,0.27,53,-0.56,19,0.21,51,橡膠工業,TW
2104,-0.163,25,-4.96,159,-0.36,62,0.93,43,-0.01,16,0.03,41,橡膠工業,TW
2105,0.0183,31,-5.91,213,-3.87,63,0.18,48,-0.24,16,0.16,48,橡膠工業,TW
2106,-0.0318,31,-3.15,161,-0.46,11,0.03,45,-0.19,17,-0.03,45,橡膠工業,TW
2107,0.5846,26,-0.11,63,0.00,0,0.53,44,0.28,16,0.10,33,橡膠工業,TW
2108,1.6599,16,2.50,211,-0.28,9,0.95,53,0.14,19,0.24,40,橡膠工業,TW
2109,0.6383,28,2.16,83,0.00,0,0.67,46,-0.04,13,0.59,40,橡膠工業,TW
2114,0.0871,19,0.60,69,0.00,0,0.26,50,-0.02,15,0.15,50,橡膠工業,TW
6582,0.5773,20,3.50,61,0.00,0,0.66,41,0.21,15,-0.06,35,橡膠工業,TW
5102,-0.0459,23,0.00,0,0.00,0,0.28,53,0.06,20,0.32,42,橡膠工業,TWO
2002,0.1007,17,-3.70,249,-8.60,115,0.07,51,-0.09,16,0.04,45,鋼鐵工業,TW
